x,y,z,Cmoy
-8.0,-12.0,5.0,22.26026394213523
-4.0,-12.0,5.0,22.216204553311364
0.0,-12.0,5.0,22.171270691913637
4.0,-12.0,5.0,22.132851800794317
8.0,-12.0,5.0,22.091621887435227
12.0,-12.0,5.0,22.053974646772726
16.0,-12.0,5.0,22.028129976825
20.0,-12.0,5.0,21.987158253382955
24.0,-12.0,5.0,21.956191521504547
28.0,-12.0,5.0,21.920186308514772
32.0,-12.0,5.0,21.899181359260226
-60.0,-8.0,5.0,25.46942669575341
-56.0,-8.0,5.0,24.668626802145454
-48.0,-8.0,5.0,22.52771811730682
-44.0,-8.0,5.0,22.576670974088636
-40.0,-8.0,5.0,22.615423420457955
-36.0,-8.0,5.0,22.63608828615909
-32.0,-8.0,5.0,22.627653540577274
-28.0,-8.0,5.0,22.604181844530682
-24.0,-8.0,5.0,22.558254530007954
-20.0,-8.0,5.0,22.514480834761365
-16.0,-8.0,5.0,22.45741003245568
-12.0,-8.0,5.0,22.402555958419317
-8.0,-8.0,5.0,22.355015865835227
-4.0,-8.0,5.0,22.302545917702272
0.0,-8.0,5.0,22.25018184405227
4.0,-8.0,5.0,22.210691626207954
8.0,-8.0,5.0,22.171078104326135
12.0,-8.0,5.0,22.131924843914774
16.0,-8.0,5.0,22.09121598802841
20.0,-8.0,5.0,22.05075525775341
24.0,-8.0,5.0,22.011971707425
28.0,-8.0,5.0,21.97969253259659
32.0,-8.0,5.0,21.94843970679659
36.0,-8.0,5.0,21.926394507682954
40.0,-8.0,5.0,21.909284923925
-60.0,-4.0,5.0,28.128362976063634
-56.0,-4.0,5.0,26.270798009209088
-52.0,-4.0,5.0,25.010587283460225
-48.0,-4.0,5.0,24.573029104344318
-44.0,-4.0,5.0,22.476912985545454
-40.0,-4.0,5.0,22.521462786398864
-36.0,-4.0,5.0,22.573194789082955
-32.0,-4.0,5.0,22.60592192589659
-28.0,-4.0,5.0,22.62510443854659
-24.0,-4.0,5.0,22.614367527134092
-20.0,-4.0,5.0,22.5885613284625
-16.0,-4.0,5.0,22.547624046985227
-12.0,-4.0,5.0,22.499641343247728
-8.0,-4.0,5.0,22.446478196975
-4.0,-4.0,5.0,22.397283983176138
0.0,-4.0,5.0,22.33898969952841
4.0,-4.0,5.0,22.2991758733625
8.0,-4.0,5.0,22.249698820045456
12.0,-4.0,5.0,22.1950415932
16.0,-4.0,5.0,22.15660117109091
20.0,-4.0,5.0,22.1175899875
24.0,-4.0,5.0,22.074203080634092
28.0,-4.0,5.0,22.037276377510228
32.0,-4.0,5.0,22.001127765193182
36.0,-4.0,5.0,21.97563690433523
40.0,-4.0,5.0,21.95176233067841
-60.0,0.0,5.0,29.96604675841477
-56.0,0.0,5.0,29.078523312228405
-52.0,0.0,5.0,27.85620811704659
-48.0,0.0,5.0,26.142238700995456
-44.0,0.0,5.0,24.87416993716932
-40.0,0.0,5.0,24.535582353084088
-36.0,0.0,5.0,22.4743490834625
-32.0,0.0,5.0,22.51849071916818
-28.0,0.0,5.0,22.570669563344318
-24.0,0.0,5.0,22.599700747575
-20.0,0.0,5.0,22.6142641893
-16.0,0.0,5.0,22.605311421461362
-12.0,0.0,5.0,22.578136346993183
-8.0,0.0,5.0,22.536287333692044
-4.0,0.0,5.0,22.49548320526023
0.0,0.0,5.0,22.420979146172726
4.0,0.0,5.0,22.374538141048863
8.0,0.0,5.0,22.332389819981817
12.0,0.0,5.0,22.279260500620456
16.0,0.0,5.0,22.235265673265907
20.0,0.0,5.0,22.190907174617045
24.0,0.0,5.0,22.150430174329546
28.0,0.0,5.0,22.108616411198863
32.0,0.0,5.0,22.077325264376135
36.0,0.0,5.0,22.044602622827274
40.0,0.0,5.0,22.019624076617045
-60.0,4.0,5.0,31.398005911125004
-56.0,4.0,5.0,30.354389661320454
-52.0,4.0,5.0,29.77068052836818
-48.0,4.0,5.0,28.822952038085226
-44.0,4.0,5.0,27.66501156802727
-40.0,4.0,5.0,26.04784046105341
-36.0,4.0,5.0,24.83146336928409
-32.0,4.0,5.0,24.501505364843183
-28.0,4.0,5.0,22.46809203084091
-24.0,4.0,5.0,22.52007060719659
-20.0,4.0,5.0,22.560048913897727
