x,y,z,D_020,D_040,D_260,D_280,D_300,D_320,D_340,D_360
1709,12,-40,12,8.233004545454545e-05,2.2371818181818178e-05,5.340277272727273e-05,8.915899999999999e-05,0.0001089763909090909,0.00013283849999999999,0.00014256181818181817,0.00010413413636363638
1710,16,-40,12,8.00565909090909e-05,2.006140909090909e-05,5.213463636363636e-05,8.760081818181817e-05,0.00010886541818181818,0.00013252313636363634,0.00013950818181818181,0.00010039245454545454
1711,20,-40,12,7.996381818181817e-05,1.8208772727272725e-05,5.18835909090909e-05,9.016668181818179e-05,0.00011372312727272728,0.00013826727272727273,0.0001441122727272727,0.00010195690909090909
1712,24,-40,12,7.846599999999999e-05,1.616440909090909e-05,5.1601136363636355e-05,8.990727272727274e-05,0.00011234967272727275,0.00013587545454545453,0.00013962181818181818,9.870681818181815e-05
1713,28,-40,12,7.734086363636362e-05,1.4601409090909092e-05,5.0189818181818185e-05,8.896472727272725e-05,0.00011057495454545455,0.00013323354545454543,0.00013417663636363636,9.782549999999999e-05
1714,32,-40,12,7.587922727272727e-05,1.322706818181818e-05,4.872022727272727e-05,8.671709090909091e-05,0.00010857703636363636,0.0001294316818181818,0.00013010886363636363,9.830418181818181e-05
1715,36,-40,12,7.427277272727272e-05,1.1893663636363635e-05,4.810040909090909e-05,8.561031818181818e-05,0.00010606829999999997,0.00012629550000000002,0.00012578086363636363,9.984245454545455e-05
1716,40,-40,12,7.101286363636363e-05,1.0301522727272727e-05,4.685459090909091e-05,8.469322727272725e-05,0.00010478795454545455,0.0001256751818181818,0.00012346881818181817,0.00010143977272727273
1717,-60,-36,12,0.00016099863636363635,0.00011790213636363635,0.00011396995454545455,0.00015801545454545454,0.00019388318181818182,0.00022109999999999998,0.00025987681818181817,0.00024077499999999998
1718,-56,-36,12,0.00015131454545454543,0.00010909290909090908,0.00010666290909090907,0.0001515990909090909,0.0001829042727272727,0.00021160909090909088,0.00024588772727272726,0.00022515090909090908
1719,-52,-36,12,0.00014492409090909088,9.988822727272727e-05,0.0001030175,0.00014264136363636363,0.0001764098181818182,0.0002019690909090909,0.00023773681818181817,0.0002111772727272727
1720,-48,-36,12,0.00013797909090909093,9.221036363636363e-05,9.705868181818182e-05,0.0001375954545454545,0.00016720199999999995,0.0001969504545454545,0.00023080363636363637,0.00019897136363636363
1721,-44,-36,12,0.0001294754090909091,8.49651818181818e-05,9.174654545454543e-05,0.00013298654545454544,0.0001617910909090909,0.00018867318181818178,0.00021939818181818178,0.00018850954545454542
1722,-40,-36,12,0.00012179895454545454,7.75335909090909e-05,8.91156818181818e-05,0.00012879836363636362,0.00015422154545454545,0.00018443772727272723,0.00021238636363636362,0.00017959090909090908
1723,-36,-36,12,0.00011643163636363634,7.124922727272727e-05,8.521154545454543e-05,0.00012262136363636365,0.00014982709090909088,0.00017749954545454543,0.00020209636363636364,0.00017187409090909088
1724,-32,-36,12,0.00011225645454545453,6.494290909090908e-05,8.109163636363636e-05,0.0001192445909090909,0.00014363809090909093,0.0001712568181818182,0.00019545499999999995,0.00016498772727272727
1725,-28,-36,12,0.0001082051818181818,5.964527272727273e-05,7.907531818181818e-05,0.00011615399999999999,0.0001400710909090909,0.00016813545454545453,0.00018987,0.00015861727272727273
1726,-24,-36,12,0.00010379990909090906,5.446236363636363e-05,7.55205e-05,0.00011254695454545454,0.00013500084545454546,0.00016288181818181817,0.00018107590909090905,0.00015255772727272728
1727,-20,-36,12,0.0001001950909090909,5.0164318181818176e-05,7.226563636363636e-05,0.00010994613636363636,0.0001321189636363636,0.0001587290909090909,0.0001756054545454545,0.0001467181818181818
1728,-16,-36,12,9.903718181818181e-05,4.632313636363637e-05,6.927381818181818e-05,0.0001075580909090909,0.00012795466363636364,0.00015634772727272727,0.0001686131818181818,0.0001410881818181818
1729,-12,-36,12,9.644004545454545e-05,4.130254545454545e-05,6.786977272727274e-05,0.00010375309090909089,0.0001256263636363636,0.00015216863636363634,0.00016469272727272726,0.00013569790909090908
1730,-8,-36,12,9.428563636363634e-05,3.837386363636363e-05,6.524531818181818e-05,0.00010181604545454544,0.00012222763636363635,0.00015006636363636364,0.00016170999999999997,0.00013057604545454546
1731,-4,-36,12,9.318290909090908e-05,3.547495454545454e-05,6.283490909090908e-05,0.00010005904545454545,0.0001203949909090909,0.00014640590909090906,0.00015713954545454545,0.00012572686363636365
1732,0,-36,12,9.139331818181817e-05,3.2992909090909083e-05,6.17896818181818e-05,9.847372727272727e-05,0.00011768318181818181,0.00014310454545454543,0.000154855,0.00012112995454545453
1733,4,-36,12,9.018336363636364e-05,3.038659090909091e-05,5.992968181818182e-05,9.578249999999998e-05,0.00011632281818181817,0.00014154409090909092,0.00015128090909090908,0.0001157170909090909
1734,8,-36,12,8.886804545454545e-05,2.802045454545455e-05,5.801459090909091e-05,9.464645454545454e-05,0.00011431467272727271,0.00013894409090909091,0.00014940681818181818,0.00011171409090909089
1735,12,-36,12,8.634022727272727e-05,2.5685681818181818e-05,5.730713636363635e-05,9.375249999999999e-05,0.00011354209090909089,0.0001369090909090909,0.00014763636363636362,0.00010797777272727271
1736,16,-36,12,8.41980909090909e-05,2.322163636363636e-05,5.57435909090909e-05,9.204377272727274e-05,0.00011248996363636362,0.00013646818181818182,0.00014426636363636363,0.00010434990909090908
1737,20,-36,12,8.51395909090909e-05,2.1358681818181817e-05,5.541968181818181e-05,9.469668181818182e-05,0.00011745171818181819,0.00014292590909090907,0.0001492031818181818,0.00010650313636363636
1738,24,-36,12,8.221336363636362e-05,1.8774136363636363e-05,5.51185909090909e-05,9.425977272727272e-05,0.00011596396363636363,0.0001402509090909091,0.00014346499999999998,9.783395454545456e-05
1739,28,-36,12,7.800072727272727e-05,1.6847181818181817e-05,5.260613636363636e-05,8.979631818181818e-05,0.00010950324545454545,0.00013171781818181817,0.00013264772727272726,9.643677272727272e-05
1740,32,-36,12,7.86710909090909e-05,1.5115363636363637e-05,5.102159090909091e-05,8.852059090909088e-05,0.00011222440909090909,0.00013465013636363633,0.00013564377272727273,9.603131818181818e-05
1741,36,-36,12,7.660513636363635e-05,1.319230909090909e-05,5.0481454545454546e-05,9.025313636363636e-05,0.00010980139090909092,0.00013317136363636363,0.00013055972727272727,0.000102517
1742,40,-36,12,7.526345454545454e-05,1.1687663636363636e-05,4.982559090909091e-05,8.928231818181819e-05,0.00010857207272727273,0.00013077768181818183,0.00012784104545454547,0.00010447027272727271
1743,-60,-32,12,0.00017625136363636363,0.00013581181818181817,0.00012822895454545454,0.0001771531818181818,0.00021068072727272727,0.00024058136363636363,0.00028206090909090904,0.0002606622727272727
1744,-56,-32,12,0.00016792272727272727,0.00012542895454545453,0.00011911127272727272,0.00016932454545454543,0.0001977744545454545,0.0002282522727272727,0.0002658695454545455,0.00024302772727272725
1745,-52,-32,12,0.0001573022727272727,0.00011580763636363636,0.00011465236363636364,0.00015849999999999998,0.00019010754545454545,0.0002217422727272727,0.00025647954545454546,0.00022723272727272727
1746,-48,-32,12,0.0001471622727272727,0.00010574577272727272,0.00010833554545454545,0.00015233318181818181,0.0001794259090909091,0.00021108545454545454,0.0002475518181818182,0.0002134286363636364
1747,-44,-32,12,0.00013963,9.74275e-05,0.00010184140909090907,0.00014669727272727273,0.00017313818181818183,0.00020239772727272725,0.00023439590909090906,0.00020161636363636362
1748,-40,-32,12,0.00013328904545454543,8.878409090909089e-05,9.866313636363635e-05,0.00014157454545454546,0.00016443218181818177,0.0001973781818181818,0.00022725181818181812,0.00019157454545454543
1749,-36,-32,12,0.0001267648181818182,8.154481818181819e-05,9.329777272727272e-05,0.000134166,0.00015937636363636362,0.00018929727272727273,0.00021538545454545454,0.00018291136363636363
1750,-32,-32,12,0.00011954154545454544,7.147031818181816e-05,8.848386363636362e-05,0.00013004263636363637,0.00015229281818181817,0.00018210681818181816,0.0002077813636363636,0.00017519545454545453
1751,-28,-32,12,0.00011345440909090909,6.55286818181818e-05,8.614722727272728e-05,0.0001262695909090909,0.00014820736363636361,0.00017850909090909092,0.00020042681818181816,0.00016806272727272725
1752,-24,-32,12,0.00011109995454545456,6.0110772727272725e-05,8.205022727272726e-05,0.00012063490909090908,0.0001424181818181818,0.00017241999999999998,0.00019049409090909092,0.00016128090909090908
1753,-20,-32,12,0.00010657913636363636,5.482713636363636e-05,7.832804545454545e-05,0.0001175635909090909,0.00013912063636363636,0.00016938590909090906,0.00018520681818181818,0.00015474772727272726
1754,-16,-32,12,0.0001028942727272727,5.0501318181818176e-05,7.493245454545455e-05,0.00011474313636363637,0.0001343704090909091,0.000164115,0.00017731636363636365,0.0001484531818181818
1755,-12,-32,12,0.00010086086363636363,4.634077272727272e-05,7.334204545454543e-05,0.00011039354545454543,0.00013170414545454545,0.00015925681818181818,0.00017295545454545453,0.000142435
1756,-8,-32,12,9.838677272727273e-05,4.2956727272727264e-05,7.073418181818181e-05,0.00010907218181818182,0.0001278262090909091,0.00015676590909090906,0.00016931136363636362,0.00013673272727272726
1757,-4,-32,12,9.702122727272727e-05,3.9664363636363634e-05,6.799149999999999e-05,0.00010691877272727273,0.0001257219,0.00015299499999999998,0.00016421318181818182,0.00013136563636363636
1758,0,-32,12,9.601404545454545e-05,3.694540909090909e-05,6.677954545454544e-05,0.00010496113636363635,0.00012261897272727268,0.0001491372727272727,0.00016178999999999998,0.00012631245454545453
1759,4,-32,12,9.41854090909091e-05,3.440840909090909e-05,6.440490909090908e-05,0.00010181177272727272,0.0001210390909090909,0.00014730499999999997,0.00015764863636363633,0.00012041849999999999
1760,8,-32,12,9.307113636363636e-05,3.172418181818182e-05,6.22475e-05,0.00010035745454545455,0.00011870473636363635,0.00014433045454545452,0.00015543636363636365,0.00011611640909090907
1761,12,-32,12,9.156472727272726e-05,2.9299636363636362e-05,6.141209090909091e-05,9.914972727272725e-05,0.00011773145454545454,0.0001419781818181818,0.00015317181818181816,0.00011221518181818182
1762,16,-32,12,8.882081818181817e-05,2.5716954545454546e-05,5.962427272727271e-05,9.706568181818181e-05,0.00011722513636363633,0.00014139590909090908,0.0001574409090909091,0.00010863063636363638
1763,20,-32,12,8.998295454545454e-05,2.3903590909090906e-05,5.9124181818181806e-05,9.956504545454545e-05,0.00012213021818181818,0.00014740454545454542,0.00015479681818181818,0.00011151122727272727
1764,24,-32,12,8.660986363636362e-05,2.1369318181818178e-05,5.7763227272727265e-05,9.880063636363635e-05,0.00012024534545454546,0.00014638954545454543,0.00014936363636363633,0.00010831186363636361
1765,28,-32,12,8.08710909090909e-05,1.8926863636363634e-05,5.6261227272727265e-05,9.363495454545454e-05,0.00011393942727272728,0.0001367881818181818,0.00013832409090909088,0.00010034822727272726
1766,32,-32,12,8.242863636363635e-05,1.7029909090909087e-05,5.589740909090909e-05,9.540486363636362e-05,0.00011738877272727273,0.000140545,0.00013907363636363635,0.00010515790909090907
1767,36,-32,12,7.999686363636363e-05,1.5189954545454547e-05,5.435527272727273e-05,9.44866818181818e-05,0.0001151911090909091,0.0001396531818181818,0.00013491681818181817,0.00010523681818181817
1768,40,-32,12,7.82325e-05,1.3657090909090909e-05,5.377613636363636e-05,9.423672727272725e-05,0.00011391163636363637,0.00013649772727272728,0.00013145672727272727,0.00010704963636363634
1769,-60,-28,12,0.0001933722727272727,0.0001582281818181818,0.00014853681818181817,0.0001963090909090909,0.00023248336363636363,0.0002630131818181818,0.00030676409090909086,0.0002838577272727272
1770,-56,-28,12,0.00018058363636363635,0.0001456240909090909,0.00013642909090909091,0.00018700636363636365,0.0002170715454545454,0.0002484190909090909,0.00028918,0.0002638190909090909
1771,-52,-28,12,0.00017179454545454545,0.00012901995454545453,0.00013063890909090908,0.00017429636363636364,0.0002079910909090909,0.00024065727272727273,0.00027832272727272724,0.00024588772727272726
1772,-48,-28,12,0.00016378136363636364,0.0001175502727272727,0.00012133518181818181,0.00016698272727272727,0.00019549636363636367,0.00022823727272727274,0.00026237499999999997,0.0002302231818181818
1773,-44,-28,12,0.00015502454545454546,0.0001082110909090909,0.00011330313636363638,0.00016281954545454546,0.00018816000000000001,0.00021706499999999998,0.0002528290909090909,0.00021684
1774,-40,-28,12,0.00014429545454545454,9.846995454545454e-05,0.0001094366818181818,0.0001531172727272727,0.0001780131818181818,0.00021126681818181816,0.0002435013636363636,0.0002054890909090909
1775,-36,-28,12,0.00013473154545454546,9.03855e-05,0.00010294622727272726,0.00014759681818181817,0.0001721258181818182,0.00020197772727272728,0.0002297722727272727,0.0001957177272727273
1776,-32,-28,12,0.00012819190909090907,8.206231818181819e-05,9.719545454545455e-05,0.00014251772727272725,0.00016385918181818183,0.00019728999999999998,0.0002221354545454545,0.0001870231818181818
1777,-28,-28,12,0.00012307213636363634,7.512022727272726e-05,9.207318181818182e-05,0.00013786772727272724,0.00015908863636363634,0.00019044954545454544,0.0002099327272727272,0.00017898954545454544
1778,-24,-28,12,0.00011675454545454544,6.872118181818182e-05,8.962477272727272e-05,0.00013115313636363638,0.00015232281818181815,0.00018340363636363635,0.00020236090909090906,0.0001713540909090909
1779,-20,-28,12,0.00011281395454545455,6.242422727272727e-05,8.582409090909091e-05,0.0001273781818181818,0.00014846590909090907,0.00017981863636363634,0.000195585,0.00016400272727272724
1780,-16,-28,12,0.0001084130909090909,5.726054545454545e-05,8.18520909090909e-05,0.00012391345454545454,0.00014292218181818182,0.00017361227272727272,0.00018684909090909088,0.0001569281818181818
1781,-12,-28,12,0.00010708231818181816,5.2303227272727273e-05,7.999618181818182e-05,0.00011879504545454545,0.0001398076363636364,0.0001678872727272727,0.00018256772727272727,0.00015017454545454542
1782,-8,-28,12,0.00010398459090909089,4.829481818181818e-05,7.657368181818182e-05,0.00011598722727272725,0.00013529462727272727,0.00016489272727272726,0.00017597454545454543,0.00014379590909090908
1783,-4,-28,12,0.00010149681818181817,4.3073999999999995e-05,7.345572727272726e-05,0.0001134275909090909,0.00013284092727272725,0.000159895,0.00017260045454545452,0.00013782363636363634
1784,0,-28,12,0.00010042463636363636,4.009936363636363e-05,7.207027272727272e-05,0.00010953427272727273,0.00012922906363636364,0.00015737681818181817,0.00016962136363636362,0.0001309051818181818
1785,4,-28,12,9.855218181818182e-05,3.739472727272727e-05,6.937531818181818e-05,0.00010753154545454546,0.00012736696363636362,0.0001533140909090909,0.0001648209090909091,0.00012577777272727275
1786,8,-28,12,9.735868181818183e-05,3.459845454545454e-05,6.692381818181818e-05,0.00010654213636363636,0.00012459842727272728,0.0001498727272727273,0.00016236863636363635,0.0001210915909090909
1787,12,-28,12,9.619740909090907e-05,3.212618181818182e-05,6.59355909090909e-05,0.00010495363636363636,0.0001233508090909091,0.00014915363636363636,0.00015788954545454544,0.000116908
1788,16,-28,12,9.359577272727271e-05,2.9443499999999997e-05,6.406440909090909e-05,0.00010240813636363635,0.00012149740909090908,0.00014691045454545454,0.0001550790909090909,0.0001132102727272727
1789,20,-28,12,9.415963636363635e-05,2.767163636363636e-05,6.328450000000001e-05,0.00010473,0.00012636409090909087,0.00015302772727272728,0.0001604040909090909,0.00011667109090909089
1790,24,-28,12,9.263781818181817e-05,2.5076181818181816e-05,6.164140909090909e-05,0.00010378940909090909,0.00012554110909090906,0.00015249818181818178,0.0001551690909090909,0.00011339649999999998
1791,28,-28,12,8.89990909090909e-05,2.270331818181818e-05,6.111631818181818e-05,0.0001016025909090909,0.00012364900909090908,0.00015041045454545454,0.00015168227272727272,0.000110561
1792,32,-28,12,8.633154545454545e-05,2.0318727272727275e-05,5.953286363636363e-05,0.00010073549999999998,0.00012261583636363632,0.0001474040909090909,0.00014469909090909092,0.00010892304545454544
1793,36,-28,12,8.315981818181818e-05,1.7922999999999998e-05,5.8009136363636366e-05,9.999313636363637e-05,0.0001201381909090909,0.00014506681818181815,0.00013940636363636366,0.00010853472727272729
1794,40,-28,12,8.060622727272727e-05,1.6032136363636364e-05,5.7550954545454536e-05,9.80072727272727e-05,0.00011825170909090905,0.00014102954545454544,0.0001353718636363636,0.00010961527272727272
1795,-60,-24,12,0.00022901272727272727,0.00018202954545454544,0.00017393590909090909,0.0002332404545454545,0.0002696882727272727,0.00028724272727272723,0.00032904772727272724,0.0003113218181818182
1796,-56,-24,12,0.00020309727272727272,0.00016426863636363634,0.00015762272727272726,0.00021146863636363635,0.00023641854545454545,0.0002770609090909091,0.0003152163636363636,0.0002882177272727273
1797,-52,-24,12,0.00019307181818181818,0.00015074181818181817,0.00014996181818181816,0.00019591499999999998,0.0002259534545454545,0.00026225045454545456,0.00030262999999999997,0.00026764499999999995
1798,-48,-24,12,0.0001796940909090909,0.00013678454545454542,0.00013788,0.0001868631818181818,0.00021163636363636363,0.0002477972727272727,0.00028534,0.0002497745454545454
1799,-44,-24,12,0.00016679181818181815,0.00012567663636363634,0.00012764745454545452,0.00017858181818181817,0.00020326854545454543,0.00024025363636363632,0.00027432409090909085,0.00023455409090909087
1800,-40,-24,12,0.00015734181818181816,0.0001141342727272727,0.0001189040909090909,0.00016724863636363637,0.00019166236363636364,0.0002283190909090909,0.00025794090909090906,0.00022167727272727272
1801,-36,-24,12,0.0001494381818181818,0.00010468313636363634,0.00011474281818181817,0.00016063499999999998,0.0001849273636363636,0.00021764318181818177,0.00024769772727272724,0.00021061136363636362
1802,-32,-24,12,0.0001392440909090909,9.586063636363635e-05,0.00010857877272727273,0.00015454454545454544,0.00017543209090909093,0.00021226909090909092,0.00023764454545454543,0.00020076954545454544
1803,-28,-24,12,0.00013244554545454546,8.676063636363634e-05,0.00010228804545454545,0.00015106499999999998,0.00016994072727272725,0.00020327454545454544,0.0002236804545454545,0.00019167363636363638
1804,-24,-24,12,0.00012493477272727273,7.614827272727272e-05,9.931436363636363e-05,0.0001430581818181818,0.00016215190909090908,0.00019509590909090908,0.0002162390909090909,0.00018302954545454543
1805,-20,-24,12,0.00012021718181818181,6.894840909090909e-05,9.408663636363637e-05,0.00013839272727272727,0.0001577080909090909,0.00019089954545454545,0.00020494545454545452,0.00017471681818181817
1806,-16,-24,12,0.00011649690909090908,6.30506818181818e-05,8.941054545454545e-05,0.00013411668181818182,0.00015133663636363634,0.00018369136363636363,0.0001986431818181818,0.00016672681818181818
1807,-12,-24,12,0.00011195345454545454,5.736995454545454e-05,8.724231818181816e-05,0.00012809263636363635,0.00014775600000000003,0.00018055090909090908,0.00019334454545454546,0.00015910954545454543
1808,-8,-24,12,0.00010953195454545454,5.279790909090909e-05,8.326577272727272e-05,0.00012463981818181818,0.00014258263636363633,0.0001740831818181818,0.00018591818181818183,0.00015193363636363633
1809,-4,-24,12,0.00010659409090909089,4.879940909090908e-05,7.966863636363636e-05,0.00012149545454545454,0.00013976154545454546,0.0001682777272727273,0.00018234136363636362,0.0001452481818181818
1810,0,-24,12,0.00010509199999999999,4.495622727272727e-05,7.80671818181818e-05,0.00011696522727272727,0.00013561200000000002,0.00016535863636363634,0.0001763840909090909,0.00013756863636363637
1811,4,-24,12,0.00010411245454545453,4.187659090909091e-05,7.531913636363635e-05,0.00011449027272727273,0.0001334410090909091,0.00016071363636363634,0.00017327999999999997,0.0001319166818181818
1812,8,-24,12,0.00010215759090909091,3.8801727272727274e-05,7.246640909090909e-05,0.000112293,0.0001301953636363636,0.00015679409090909091,0.00017012681818181819,0.0001267656818181818
1813,12,-24,12,0.00010007950000000001,3.622445454545454e-05,6.987327272727273e-05,0.0001103731818181818,0.00012971399999999998,0.00015523999999999998,0.00016473227272727274,0.00012218663636363633
1814,16,-24,12,9.864359090909092e-05,3.3446227272727274e-05,6.883572727272726e-05,0.00010746049999999997,0.00012726984545454546,0.00015246863636363635,0.00016167909090909088,0.00011821554545454543
1815,20,-24,12,0.00010078772727272727,3.169022727272727e-05,6.780086363636363e-05,0.000110371,0.00013210857272727273,0.00016002499999999997,0.00016513090909090906,0.00011473945454545453
1816,24,-24,12,9.804927272727271e-05,2.8199590909090907e-05,6.589163636363636e-05,0.00010922199999999999,0.00013112890909090907,0.00015796227272727272,0.00016121090909090906,0.00011853413636363634
1817,28,-24,12,9.408040909090908e-05,2.5572e-05,6.537754545454544e-05,0.00010710231818181818,0.00012927793636363633,0.00015643545454545454,0.0001564113636363636,0.00011517145454545454
1818,32,-24,12,9.021286363636363e-05,2.3117590909090907e-05,6.378754545454545e-05,0.00010615277272727272,0.00012758075454545457,0.0001542031818181818,0.00014863727272727272,0.00011325113636363636
1819,36,-24,12,8.854636363636363e-05,2.044022727272727e-05,6.215254545454545e-05,0.00010481990909090909,0.00012395064545454545,0.0001496740909090909,0.00014429181818181817,0.000112764
1820,40,-24,12,8.507472727272726e-05,1.8258681818181816e-05,6.155236363636362e-05,0.00010262622727272727,0.00012114657272727275,0.0001456790909090909,0.00013855272727272727,0.0001132725909090909
1821,-60,-20,12,0.00026313272727272724,0.00022626045454545452,0.0002157490909090909,0.0002683622727272727,0.0003033005454545454,0.0003379972727272727,0.0003860845454545455,0.0003645636363636363
1822,-56,-20,12,0.00024155090909090907,0.00020061136363636362,0.0001914790909090909,0.000251745,0.00027944809090909087,0.000324335,0.00034793090909090904,0.00033631090909090903
1823,-52,-20,12,0.00020917590909090908,0.00017907863636363637,0.00016787863636363634,0.00022151181818181817,0.0002505428181818181,0.0002857222727272727,0.00032441545454545454,0.00029331454545454544
1824,-48,-20,12,0.00019829499999999997,0.00016121727272727272,0.00015936,0.00021003409090909086,0.00023352709090909094,0.00026895545454545453,0.00031095863636363633,0.0002726763636363636
1825,-44,-20,12,0.00018814272727272723,0.00014143545454545453,0.000147645,0.0001996472727272727,0.00022372090909090908,0.0002603086363636363,0.0002980986363636363,0.000255235
1826,-40,-20,12,0.0001739090909090909,0.00012804136363636363,0.00013614295454545455,0.000186,0.0002101159090909091,0.00024666272727272726,0.00028045863636363635,0.00024055
1827,-36,-20,12,0.00016363090909090908,0.00011728577272727273,0.00013072413636363634,0.00017779181818181817,0.00020222318181818179,0.00024116727272727274,0.00026865954545454544,0.00022796090909090908
1828,-32,-20,12,0.0001516490909090909,0.0001072917727272727,0.00012172913636363635,0.00017024545454545455,0.00019105827272727273,0.00022971681818181815,0.00025161363636363635,0.00021677181818181818
1829,-28,-20,12,0.00014363363636363635,9.691868181818182e-05,0.00011395795454545453,0.00016334636363636362,0.00018459081818181813,0.00021924909090909088,0.00024100999999999997,0.00020642681818181817
1830,-24,-20,12,0.00013732590909090907,8.836518181818182e-05,0.00011032113636363634,0.0001541381818181818,0.00017542418181818183,0.000213845,0.00023138545454545452,0.0001965977272727273
1831,-20,-20,12,0.00012943254545454545,7.969863636363637e-05,0.00010397695454545454,0.00014856545454545455,0.00017020090909090907,0.00020456909090909092,0.00021874090909090906,0.00018715818181818178
1832,-16,-20,12,0.00012457281818181815,7.260640909090909e-05,9.836359090909091e-05,0.00014347363636363635,0.00016272081818181815,0.00019597954545454545,0.00021248954545454544,0.0001780995454545454
1833,-12,-20,12,0.00011905263636363634,6.56850909090909e-05,9.577681818181818e-05,0.000138255,0.00015852681818181817,0.0001913972727272727,0.00020287999999999998,0.00016947318181818183
1834,-8,-20,12,0.00011599795454545454,6.0143727272727274e-05,9.162363636363633e-05,0.00013402854545454542,0.00015246027272727272,0.00018391499999999996,0.00019790181818181817,0.0001613581818181818
1835,-4,-20,12,0.00011363731818181816,5.5293409090909084e-05,8.733822727272726e-05,0.0001301935,0.0001491469090909091,0.00017721363636363633,0.00019349954545454543,0.0001538309090909091
1836,0,-20,12,0.00011071168181818182,5.068377272727272e-05,8.347140909090908e-05,0.00012495313636363636,0.00014425418181818179,0.00017386681818181817,0.00018656136363636358,0.0001452572727272727
1837,4,-20,12,0.00010957713636363634,4.557095454545454e-05,8.177122727272726e-05,0.00012193790909090909,0.00014164936363636363,0.00016927090909090906,0.00018308909090909088,0.0001389972727272727
1838,8,-20,12,0.0001074371818181818,4.217618181818182e-05,7.846127272727271e-05,0.00011924931818181817,0.00013772781818181815,0.00016694363636363636,0.00017681727272727272,0.0001332988636363636
1839,12,-20,12,0.00010614440909090909,3.942013636363636e-05,7.545390909090908e-05,0.00011686786363636363,0.00013571345454545456,0.00016293681818181817,0.00017293590909090906,0.0001282122727272727
1840,16,-20,12,0.00010493959090909091,3.653318181818182e-05,7.420913636363635e-05,0.00011345327272727273,0.0001338902727272727,0.00015957454545454544,0.00016880681818181814,0.00012382472727272726
1841,20,-20,12,0.00010206813636363634,3.40395e-05,7.2875e-05,0.00011178763636363634,0.0001311144,0.00016728272727272725,0.0001626063636363636,0.0001200691818181818
1842,24,-20,12,0.00010265386363636362,3.227086363636364e-05,7.059972727272728e-05,0.000114193,0.0001358827636363636,0.00016462818181818182,0.00016793272727272723,0.00012424686363636363
1843,28,-20,12,0.00010094086363636363,2.9570954545454543e-05,6.988081818181817e-05,0.00011184313636363635,0.0001335235636363636,0.00016209181818181817,0.00016094681818181817,0.00012068045454545454
1844,32,-20,12,9.692440909090908e-05,2.714654545454545e-05,6.810345454545453e-05,0.00011018304545454547,0.00013125155454545454,0.00016003681818181818,0.0001551172727272727,0.00011165672727272726
1845,36,-20,12,8.966690909090908e-05,2.3934818181818183e-05,6.495677272727272e-05,0.00010537313636363636,0.00012163832727272727,0.00014821772727272725,0.00014254181818181818,0.00011117449999999997
1846,40,-20,12,8.687586363636362e-05,2.1539681818181814e-05,6.400545454545455e-05,0.00010252322727272726,0.00011863071818181815,0.000146805,0.00013653090909090907,0.00011151590909090908
1847,-60,-16,12,0.00029235363636363634,0.00027347181818181815,0.00026966318181818183,0.0003076845454545454,0.00034320054545454546,0.000378740909090909,0.00043406045454545455,0.0004113531818181818
1848,-56,-16,12,0.00027180136363636365,0.0002354231818181818,0.00023737499999999996,0.0002842159090909091,0.0003108,0.0003601040909090909,0.00040992636363636355,0.00037471181818181815
1849,-52,-16,12,0.00024949499999999997,0.00021166590909090906,0.00020859545454545453,0.0002574722727272727,0.0002938963636363636,0.00033447409090909093,0.00038083863636363636,0.0003442945454545454
1850,-48,-16,12,0.00023657363636363633,0.00018839954545454545,0.0001955290909090909,0.000247545,0.0002561686363636363,0.00032195954545454543,0.00034305090909090907,0.0003188813636363636
1851,-44,-16,12,0.00020855090909090905,0.00016815136363636363,0.0001719340909090909,0.0002236959090909091,0.00024461181818181813,0.00028522772727272727,0.0003277627272727272,0.0002796249999999999
1852,-40,-16,12,0.00019233772727272728,0.00015326636363636363,0.00015679227272727273,0.00020709590909090907,0.0002287690909090909,0.0002694581818181818,0.0003053363636363636,0.00026267545454545447
1853,-36,-16,12,0.00018055409090909094,0.00013805272727272726,0.00014969045454545454,0.00019688681818181818,0.0002196122727272727,0.00026162863636363634,0.0002915668181818182,0.0002482281818181818
1854,-32,-16,12,0.00017061045454545457,0.00012603127272727273,0.00013818954545454545,0.00018758045454545452,0.0002067220909090909,0.00024845181818181815,0.00027345090909090906,0.00023542727272727267
1855,-28,-16,12,0.00015787863636363637,0.00011358386363636362,0.00012838790909090907,0.00017573045454545453,0.0001992709090909091,0.00023642454545454543,0.0002613145454545454,0.00022360136363636362
1856,-24,-16,12,0.0001495404545454545,0.00010341118181818181,0.0001238130909090909,0.00016830590909090905,0.00018872727272727273,0.00023011818181818182,0.0002503636363636363,0.00021237999999999997
1857,-20,-16,12,0.000140115,9.299145454545454e-05,0.00011692477272727272,0.00016149999999999997,0.00018273190909090907,0.00022031727272727272,0.00023588681818181812,0.00020162772727272724
1858,-16,-16,12,0.00013223831818181818,8.097699999999998e-05,0.00010994072727272726,0.00015530499999999998,0.00017412463636363635,0.00021012818181818184,0.00022811954545454548,0.00019133272727272723
1859,-12,-16,12,0.00012957440909090907,7.361222727272728e-05,0.00010377754545454544,0.00014733863636363635,0.00016929763636363638,0.00020465090909090907,0.00021727136363636362,0.0001815381818181818
1860,-8,-16,12,0.00012378504545454544,6.652704545454545e-05,0.00010096695454545454,0.0001423940909090909,0.0001622852727272727,0.0001959290909090909,0.0002120345454545454,0.0001723281818181818
