x,y,z,D_020,D_040,D_260,D_280,D_300,D_320,D_340,D_360
16,-16,5,7.521811363636364e-05,1.933731818181818e-05,5.4309460227272726e-05,8.900681818181816e-05,7.746732954545453e-05,8.670872727272728e-05,9.330694602272725e-05,7.034890909090909e-05
20,-16,5,7.299501136363635e-05,1.744138636363636e-05,5.2370369318181826e-05,8.701164772727272e-05,7.513525568181818e-05,8.559436363636364e-05,8.935930397727271e-05,6.876963636363635e-05
24,-16,5,7.095464488636363e-05,1.550475e-05,5.032477272727273e-05,8.529147727272727e-05,7.371930681818181e-05,8.385872727272727e-05,8.692678977272727e-05,6.762036363636364e-05
28,-16,5,6.646269886363636e-05,1.3260886363636362e-05,4.909954545454544e-05,8.301048295454543e-05,7.189982386363637e-05,8.353745454545454e-05,8.464698863636363e-05,6.693454545454544e-05
32,-16,5,6.696795170454544e-05,1.311115909090909e-05,4.788147727272728e-05,8.254025568181817e-05,7.13285284090909e-05,8.269745454545455e-05,8.252821022727272e-05,6.641927272727273e-05
-60,-12,5,0.00024973312499999996,0.0002683084090909091,0.00028523948863636364,0.00027266590909090906,0.00021987572727272725,0.0002187461818181818,0.00025133874999999997,0.00023551327272727272
-56,-12,5,0.00011909531249999997,5.118120454545454e-05,8.359269886363636e-05,0.00011462585227272724,0.00010501384090909089,0.00012063563636363635,0.00014299169034090909,0.0001151110909090909
-52,-12,5,0.00012196073863636363,5.683913636363636e-05,9.096051136363637e-05,0.00012062982954545452,0.00010824664772727273,0.00012356854545454544,0.0001450644886363636,0.00011769890909090909
-48,-12,5,0.00012567221590909088,6.278888636363635e-05,9.544857954545453e-05,0.000126671875,0.00011236861363636362,0.00012540545454545454,0.00014664646306818181,0.00011977472727272728
-44,-12,5,0.00012737454545454544,6.483463636363636e-05,9.924460227272728e-05,0.00013129147727272727,0.00011431409659090909,0.00012694981818181817,0.0001472416193181818,0.00012025709090909092
-40,-12,5,0.00012793704545454546,6.476390909090908e-05,9.924460227272728e-05,0.00013369659090909088,0.0001149384886363636,0.00012636763636363635,0.00014601806818181814,0.00011906799999999998
-36,-12,5,0.00012658295454545454,6.245765909090908e-05,9.819886363636362e-05,0.00013350454545454546,0.00011423236363636361,0.00012543490909090908,0.00014387269886363636,0.00011661036363636363
-32,-12,5,0.00012416548295454542,5.924545454545454e-05,9.514517045454546e-05,0.0001327071022727273,0.00011165258522727274,0.00012266018181818182,0.0001394028409090909,0.00011339327272727272
-28,-12,5,0.0001197815625,5.543352272727272e-05,9.08931818181818e-05,0.00012897585227272728,0.00010954888636363635,0.00012093054545454546,0.00013577484375,0.00010982545454545453
-24,-12,5,0.00011471215909090909,5.16965e-05,8.854943181818182e-05,0.00012593068181818184,0.00010576375568181817,0.00011728563636363636,0.0001303984943181818,0.00010614109090909092
-20,-12,5,0.0001126618465909091,4.7647e-05,8.407735795454544e-05,0.00012260965909090908,0.00010331188636363636,0.00011345272727272728,0.00012645860795454546,0.00010243090909090909
-16,-12,5,0.00010742829545454545,4.406386363636364e-05,7.978309659090908e-05,0.00011918636363636362,9.940481249999999e-05,0.0001113712727272727,0.00012275139204545455,9.87190909090909e-05
-12,-12,5,0.00010380835227272726,4.066468181818182e-05,7.575761363636362e-05,0.00011413977272727271,9.704660795454545e-05,0.00010753345454545455,0.00011754788352272727,9.501981818181817e-05
-8,-12,5,9.890821022727272e-05,3.715195454545454e-05,7.378889204545453e-05,0.00011089147727272725,9.342363068181816e-05,0.00010382745454545453,0.0001147802130681818,9.135545454545453e-05
-4,-12,5,9.583107954545456e-05,3.423129545454545e-05,7.023999999999999e-05,0.0001077965909090909,9.129809659090909e-05,0.00010229745454545455,0.00011066360795454545,8.778436363636364e-05
0,-12,5,9.296309659090908e-05,3.1328386363636365e-05,6.698448863636362e-05,0.00010348636363636363,8.808306818181817e-05,9.898581818181816e-05,0.00010860724431818181,8.363181818181817e-05
4,-12,5,8.905551136363635e-05,2.898947727272727e-05,6.541775568181817e-05,0.00010082471590909092,8.620499999999999e-05,9.6028e-05,0.00010636308238636363,8.063636363636363e-05
8,-12,5,8.534531249999999e-05,2.6606477272727273e-05,6.287568181818181e-05,9.829517045454545e-05,8.337190909090908e-05,9.463345454545454e-05,0.00010231092329545452,7.78838181818182e-05
12,-12,5,8.273838068181817e-05,2.383397727272727e-05,6.01303409090909e-05,9.473437499999998e-05,8.168236363636364e-05,9.2106e-05,9.955673295454544e-05,7.528236363636362e-05
16,-12,5,8.053414772727271e-05,2.1152454545454546e-05,5.89200284090909e-05,9.341960227272726e-05,8.096096590909091e-05,9.200345454545453e-05,9.627903409090908e-05,7.392290909090908e-05
20,-12,5,7.67825284090909e-05,2.030763636363636e-05,5.61484375e-05,9.102215909090908e-05,7.743141477272724e-05,8.87170909090909e-05,9.265990056818182e-05,7.098490909090909e-05
24,-12,5,7.433580681818182e-05,1.8485863636363633e-05,5.344451704545454e-05,8.866903409090909e-05,7.584579545454544e-05,8.668581818181817e-05,8.977644886363635e-05,6.938381818181819e-05
28,-12,5,7.093344886363637e-05,1.4229545454545453e-05,5.098170454545455e-05,8.565142045454544e-05,7.438748863636362e-05,8.694672727272727e-05,8.635305397727272e-05,6.829345454545454e-05
32,-12,5,6.718241761363636e-05,1.2515999999999998e-05,4.8709715909090904e-05,8.360005681818182e-05,7.278170454545455e-05,8.564836363636363e-05,8.626423295454545e-05,6.911000000000001e-05
-60,-8,5,0.0002754613636363636,0.00045676749999999997,0.0004321690340909091,0.00032614005681818177,0.00025707149999999995,0.00025031399999999996,0.0002760223153409091,0.00026200690909090906
-56,-8,5,0.0002555215056818182,0.0002843979545454545,0.0003041463068181818,0.0002820002840909091,0.00022684832386363633,0.0002245730909090909,0.0002582468465909091,0.00024056636363636362
-48,-8,5,0.0001197478125,5.164981818181818e-05,8.650568181818181e-05,0.00011795767045454543,0.00010876114772727274,0.00012230036363636363,0.0001433146590909091,0.00011419581818181818
-44,-8,5,0.00012223457386363636,5.645565909090909e-05,9.402954545454544e-05,0.0001237005681818182,0.0001115698977272727,0.00012546072727272727,0.00014477051136363634,0.00011647836363636363
-40,-8,5,0.0001247215909090909,5.979220454545453e-05,9.875880681818182e-05,0.0001307465909090909,0.00011489994886363636,0.0001271370909090909,0.00014557100852272728,0.00011797090909090908
-36,-8,5,0.00012713113636363634,6.2052e-05,0.00010071051136363636,0.0001341585227272727,0.0001160316818181818,0.00012815399999999998,0.0001456975,0.00011800036363636364
-32,-8,5,0.00012702911931818182,6.133402272727273e-05,0.000100734375,0.00013547613636363635,0.0001156208693181818,0.0001272921818181818,0.00014416963068181817,0.00011662
-28,-8,5,0.00012622014204545455,5.949963636363635e-05,9.820994318181818e-05,0.0001341244318181818,0.0001144559659090909,0.0001267270909090909,0.00014177848011363636,0.00011426636363636365
-24,-8,5,0.00012311335227272726,5.661506818181818e-05,9.432357954545454e-05,0.00013195454545454545,0.00011147897727272727,0.00012390600000000002,0.0001370633948863636,0.0001113410909090909
-20,-8,5,0.0001200991193181818,5.3346045454545456e-05,9.203522727272727e-05,0.00012906249999999997,0.00010926824999999999,0.00012036945454545455,0.00013347085227272728,0.00010806909090909092
-16,-8,5,0.00011526136363636362,4.961522727272727e-05,8.752073863636361e-05,0.00012542017045454545,0.00010540568181818183,0.0001183,0.00012833825284090907,0.00010456672727272726
-12,-8,5,0.00011011193181818182,4.608940909090909e-05,8.307534090909089e-05,0.00012193835227272725,0.00010295202272727271,0.00011430199999999999,0.00012503433238636363,0.00010092272727272728
-8,-8,5,0.00010817616477272726,4.087424999999999e-05,8.08087784090909e-05,0.0001184125,9.903194318181818e-05,0.00011028745454545454,0.00012220350852272727,9.721636363636363e-05
-4,-8,5,0.00010313616477272726,3.7659886363636364e-05,7.726323863636362e-05,0.00011493892045454546,9.663627272727272e-05,0.00010812745454545454,0.00011784869318181815,9.350927272727272e-05
0,-8,5,9.908923295454544e-05,3.350461363636363e-05,7.310457386363636e-05,0.00011016647727272727,9.395901136363636e-05,0.00010468145454545456,0.00011586213068181817,8.92329090909091e-05
4,-8,5,9.615835227272727e-05,3.102872727272727e-05,7.118875e-05,0.00010735795454545452,9.178992613636363e-05,0.00010304636363636362,0.00011161367897727271,8.61750909090909e-05
8,-8,5,9.328806818181817e-05,2.877165909090909e-05,6.798301136363635e-05,0.00010456164772727271,8.97692727272727e-05,0.00010013763636363637,0.0001090786789772727,8.264872727272728e-05
12,-8,5,9.02068465909091e-05,2.6360113636363633e-05,6.498693181818182e-05,0.00010087642045454544,8.680147159090908e-05,9.795418181818181e-05,0.00010601186079545453,8.048345454545455e-05
16,-8,5,8.580553977272727e-05,2.441515909090909e-05,6.337196022727272e-05,9.848806818181817e-05,8.503436931818182e-05,9.679836363636363e-05,0.00010109586647727271,7.792890909090911e-05
20,-8,5,8.143082386363635e-05,2.2313727272727272e-05,6.077670454545454e-05,9.621448863636361e-05,8.24977840909091e-05,9.455090909090909e-05,9.774688920454545e-05,7.567618181818182e-05
24,-8,5,7.827059659090909e-05,2.0628545454545453e-05,5.7831477272727256e-05,9.266420454545453e-05,8.084701704545455e-05,9.229e-05,9.325210227272725e-05,7.372545454545454e-05
28,-8,5,7.543825568181818e-05,1.874672727272727e-05,5.447417613636363e-05,9.00494318181818e-05,7.835589204545453e-05,9.108545454545454e-05,9.084285511363635e-05,7.206781818181817e-05
32,-8,5,7.161228409090909e-05,1.7222454545454545e-05,5.260642045454545e-05,8.761874999999999e-05,7.70825284090909e-05,8.933490909090909e-05,8.841200284090909e-05,7.05509090909091e-05
36,-8,5,6.927379261363637e-05,1.6090022727272728e-05,4.985681818181817e-05,8.691818181818182e-05,7.583505681818181e-05,8.898527272727273e-05,8.525599431818181e-05,7.040218181818182e-05
40,-8,5,6.665809090909091e-05,1.4797772727272725e-05,5.0116363636363635e-05,8.571874999999999e-05,7.505411931818183e-05,8.805727272727273e-05,8.355860795454545e-05,7.018054545454545e-05
-60,-4,5,0.00044929840909090904,0.0007477227272727271,0.000765118465909091,0.0005135434659090908,0.00041441459659090905,0.00036765145454545453,0.00042246676136363634,0.0003801910909090909
-56,-4,5,0.0003229143749999999,0.0005548902272727272,0.0005830019886363636,0.0003446238636363636,0.00029680588636363643,0.0002732283636363636,0.00031676863636363625,0.00029593127272727277
-52,-4,5,0.00026642326704545455,0.0003471695454545454,0.00034893238636363633,0.0003012926136363636,0.00023839760795454546,0.00023943163636363634,0.00027452805397727275,0.000253022
-48,-4,5,0.00024850585227272727,0.0002545534090909091,0.0002976247159090909,0.00028255170454545456,0.00022128797727272726,0.0002263321818181818,0.00026470271306818177,0.00023494327272727272
-44,-4,5,0.0001167734659090909,4.212493181818181e-05,8.455176136363635e-05,0.00011716534090909088,0.00010796684659090907,0.00012153890909090909,0.0001398947727272727,0.00011016945454545453
-40,-4,5,0.00011984318181818183,4.5871113636363626e-05,9.063494318181817e-05,0.00012224374999999997,0.00011119321022727273,0.0001238810909090909,0.00014079572443181815,0.00011276672727272727
-36,-4,5,0.00012234400568181817,5.1982113636363636e-05,9.746164772727272e-05,0.00012786732954545455,0.00011370569318181816,0.00012690836363636363,0.00014321401988636362,0.00011480054545454543
-32,-4,5,0.00012472670454545455,5.5413545454545456e-05,0.00010040028409090908,0.00013261732954545456,0.00011650776136363632,0.00012895763636363634,0.00014387842329545452,0.0001159410909090909
-28,-4,5,0.00012633545454545454,5.894352272727272e-05,0.00010213039772727272,0.00013598323863636363,0.00011732019886363635,0.00012947163636363635,0.0001438141619318182,0.00011584909090909092
-24,-4,5,0.00012674761363636364,5.7904704545454536e-05,0.00010078551136363635,0.00013628721590909086,0.00011665034659090912,0.00012856163636363636,0.0001421553693181818,0.00011466999999999998
-20,-4,5,0.00012476301136363636,5.584097727272727e-05,9.92659090909091e-05,0.00013504460227272729,0.00011540514204545454,0.00012747436363636365,0.00013977492897727272,0.00011263327272727272
-16,-4,5,0.00012353446022727273,5.297268181818182e-05,9.592244318181817e-05,0.00013139602272727274,0.00011233580113636366,0.0001244492727272727,0.00013529325284090908,0.00010991709090909092
-12,-4,5,0.00011942769886363637,4.971004545454545e-05,9.150596590909088e-05,0.00012818068181818178,0.00011005622727272725,0.00012120727272727274,0.00013240204545454545,0.0001067149090909091
-8,-4,5,0.00011451170454545454,4.598229545454545e-05,8.9025e-05,0.00012462840909090907,0.00010601766477272726,0.0001190029090909091,0.00012804150568181816,0.00010324781818181819
-4,-4,5,0.00011074960227272729,4.242027272727273e-05,8.445832386363636e-05,0.00012092045454545453,0.00010335913636363636,0.00011501490909090909,0.00012589853693181817,9.96370909090909e-05
0,-4,5,0.00010597346590909089,3.756661363636363e-05,7.93819034090909e-05,0.00011695909090909089,9.923812500000002e-05,0.00011140272727272727,0.0001241379971590909,9.503490909090908e-05
4,-4,5,0.00010375593749999999,3.5766340909090904e-05,7.782735795454544e-05,0.00011360113636363638,9.685820454545454e-05,0.00010980854545454544,0.00011903254261363638,9.124236363636365e-05
8,-4,5,9.918051136363637e-05,3.315102272727273e-05,7.369340909090908e-05,0.0001101400568181818,9.446110227272726e-05,0.00010638181818181816,0.00011565789772727272,8.789327272727274e-05
12,-4,5,9.473778409090907e-05,3.0585e-05,6.999306818181817e-05,0.00010562670454545455,9.083394886363636e-05,0.00010310963636363637,0.00011008414772727271,8.478690909090909e-05
16,-4,5,9.154994318181817e-05,2.8459636363636363e-05,6.671551136363636e-05,0.00010274801136363635,8.87255965909091e-05,0.00010167090909090909,0.00010680829545454544,8.194781818181819e-05
20,-4,5,8.855335227272727e-05,2.6276931818181816e-05,6.51084659090909e-05,0.0001001059659090909,8.55770284090909e-05,9.876581818181816e-05,0.00010309147727272726,7.935145454545453e-05
24,-4,5,8.421059659090909e-05,2.369502272727272e-05,6.269670454545454e-05,9.654261363636364e-05,8.371649999999999e-05,9.818163636363636e-05,9.799119318181816e-05,7.703436363636364e-05
28,-4,5,8.097826704545454e-05,2.1890931818181818e-05,5.982355113636364e-05,9.409573863636362e-05,8.09025e-05,9.563199999999998e-05,9.482779829545454e-05,7.503581818181818e-05
32,-4,5,7.690448863636364e-05,2.0490818181818176e-05,5.8131107954545446e-05,9.196221590909091e-05,7.939670454545454e-05,9.343163636363637e-05,9.057823863636363e-05,7.336e-05
36,-4,5,7.420530681818181e-05,1.9245886363636364e-05,5.531272727272727e-05,9.039914772727273e-05,7.736376136363635e-05,9.289345454545455e-05,8.841163352272726e-05,7.226927272727274e-05
40,-4,5,7.183705397727272e-05,1.7743295454545452e-05,5.3098522727272714e-05,8.823210227272725e-05,7.629049431818181e-05,9.131109090909092e-05,8.633292613636363e-05,7.174472727272727e-05
-60,0,5,0.0006052451420454545,0.0008492795454545453,0.0008558181818181818,0.0006842517045454545,0.0005146373352272727,0.0004777665454545454,0.0005518911789772727,0.0005350007272727273
-56,0,5,0.000534624034090909,0.0008294795454545453,0.0008318088068181818,0.0005719090909090909,0.0004326486818181817,0.0004050027272727273,0.00047036012784090904,0.00047318145454545453
-52,0,5,0.0004190420454545455,0.0007450022727272727,0.0006888258522727272,0.0004577332386363636,0.00036825599999999997,0.0003614149090909091,0.0004160371164772727,0.00040067963636363635
-48,0,5,0.0003332009659090909,0.00048782840909090904,0.0005349397727272727,0.0003554204545454545,0.00027114543749999997,0.0002801154545454545,0.0003177244318181818,0.00032054745454545457
-44,0,5,0.0002552888352272727,0.0003124640909090909,0.0003312892045454545,0.0002990255681818182,0.00023318948863636365,0.00023926036363636365,0.0002749963494318181,0.00025325490909090906
-40,0,5,0.0002448424431818182,0.00024426704545454545,0.0002994309659090909,0.00028361647727272724,0.00021997142045454543,0.00023011909090909092,0.00026291207386363636,0.00023133781818181817
-36,0,5,0.00011607034090909088,3.953488636363636e-05,8.730965909090906e-05,0.00012066335227272726,0.00010997914772727273,0.0001227332727272727,0.00013832498579545454,0.00010898454545454546
-32,0,5,0.00011857806818181817,4.4496113636363634e-05,9.270681818181818e-05,0.00012430880681818182,0.00011334141477272726,0.00012617545454545452,0.00013934301136363635,0.00011116763636363638
-28,0,5,0.00012241278409090908,5.0244954545454535e-05,9.824914772727272e-05,0.00013120397727272727,0.00011558960795454542,0.00012800236363636361,0.00014187339488636364,0.00011302090909090909
-24,0,5,0.00012374309659090907,5.323793181818181e-05,0.00010219687499999998,0.00013503664772727272,0.00011781429545454543,0.0001299901818181818,0.00014267130681818179,0.00011425163636363637
-20,0,5,0.0001264415625,5.466338636363636e-05,0.00010307215909090907,0.00013698522727272723,0.00011823286363636361,0.00013038036363636365,0.00014237400568181818,0.00011444054545454546
-16,0,5,0.00012660647727272725,5.491697727272726e-05,0.00010196249999999999,0.00013649602272727273,0.00011705710227272725,0.0001294169090909091,0.0001408694034090909,0.00011345672727272726
-12,0,5,0.00012531911931818184,5.3194681818181815e-05,9.883125e-05,0.00013459460227272727,0.00011551312499999998,0.0001269441818181818,0.00013899068181818182,0.00011138836363636363
-8,0,5,0.00012173471590909089,5.045002272727273e-05,9.657386363636362e-05,0.00013172073863636363,0.00011200660227272725,0.0001251338181818182,0.00013551927556818181,0.00010857745454545455
-4,0,5,0.0001198769318181818,4.711972727272728e-05,9.199517045454545e-05,0.0001282088068181818,0.00010940415340909089,0.00012153963636363636,0.00013388171874999998,0.00010530309090909092
0,0,5,0.00011388630681818181,4.031897727272727e-05,8.612897727272726e-05,0.00012256704545454545,0.00010490896022727273,0.00011859072727272729,0.00012976289772727274,0.00010011563636363635
4,0,5,0.00010903167613636362,3.726081818181818e-05,8.229249999999999e-05,0.00011957471590909091,0.0001028435625,0.0001173581818181818,0.00012691416193181816,9.653854545454547e-05
8,0,5,0.0001056459375,3.469643181818181e-05,8.01599715909091e-05,0.0001162613636363636,0.00010169894318181817,0.00011409399999999998,0.00012312698863636362,9.338199999999998e-05
12,0,5,0.0001010659090909091,3.213968181818182e-05,7.649866477272726e-05,0.00011150624999999998,9.798146590909091e-05,0.00011253509090909092,0.00011728585227272726,9.045927272727274e-05
16,0,5,9.79171875e-05,3.004813636363636e-05,7.264536931818181e-05,0.00010958238636363634,9.585247159090908e-05,0.00010930218181818181,0.0001128241193181818,8.716872727272727e-05
20,0,5,9.445525568181818e-05,2.7855204545454545e-05,7.095428977272727e-05,0.00010673124999999998,9.238508522727273e-05,0.00010628363636363636,0.00010775947443181817,8.440072727272728e-05
24,0,5,8.995039772727271e-05,2.6057477272727268e-05,6.7943125e-05,0.000102746875,9.043984090909089e-05,0.00010515254545454545,0.00010466514204545453,8.187636363636364e-05
28,0,5,8.55237784090909e-05,2.4142704545454547e-05,6.488102272727272e-05,0.00010027130681818181,8.740498295454544e-05,0.00010254090909090908,0.00010134848011363637,7.9694e-05
32,0,5,8.358136363636364e-05,2.264597727272727e-05,6.340982954545453e-05,9.800909090909091e-05,8.580170454545454e-05,0.00010019763636363636,9.68889630681818e-05,7.79130909090909e-05
36,0,5,7.955156249999999e-05,2.1315272727272727e-05,6.070741477272726e-05,9.495e-05,8.332883522727272e-05,9.961945454545455e-05,9.4355625e-05,7.653800000000002e-05
40,0,5,7.668363068181818e-05,1.991256818181818e-05,5.838051136363635e-05,9.340482954545455e-05,8.222872159090908e-05,9.856763636363637e-05,9.090711647727272e-05,7.675672727272727e-05
-60,4,5,0.0007641255681818182,0.000888375,0.000855647727272727,0.0008118886363636363,0.0006161209090909088,0.0005945854545454546,0.0006712044034090908,0.0006463418181818182
-56,4,5,0.0006581140056818181,0.0008392090909090909,0.0008628153409090908,0.0007136914772727272,0.0005402297727272725,0.0005103287272727273,0.0005860414772727272,0.0005700399999999998
-52,4,5,0.0005756678693181818,0.0008380227272727272,0.0008635312499999999,0.000651584659090909,0.0004978862556818182,0.00047869763636363636,0.0005471895738636364,0.0005183743636363636
-48,4,5,0.0005075930965909091,0.0007997863636363636,0.0007757707386363636,0.0005697988636363635,0.00042357847159090904,0.0004134056363636364,0.0004660487073863635,0.0004592307272727272
-44,4,5,0.00042567366477272726,0.0006826704545454545,0.0006649420454545454,0.0004299386363636363,0.000371083721590909,0.0003750181818181819,0.0004108498579545455,0.00039071054545454536
-40,4,5,0.00031005894886363636,0.0005136745454545453,0.00047294715909090905,0.0003436056818181818,0.0002787260795454545,0.00029596309090909085,0.0003143350142045455,0.00031427236363636363
-36,4,5,0.00025166684659090903,0.0002959495454545454,0.0003339838068181818,0.00029242045454545455,0.0002314271590909091,0.0002471350909090909,0.00028000005681818175,0.0002478610909090909
-32,4,5,0.00024088678977272725,0.00023700272727272725,0.0003048551136363636,0.00028108863636363635,0.00021937518749999993,0.00023444072727272724,0.0002601122727272727,0.00022653145454545453
-28,4,5,0.00011549914772727272,3.585204545454545e-05,8.990965909090907e-05,0.0001232178977272727,0.00011144318181818179,0.00012435163636363635,0.00013685306818181817,0.00010751054545454546
-24,4,5,0.0001186637215909091,4.303436363636363e-05,9.596761363636363e-05,0.0001292994318181818,0.00011443687499999999,0.00012711690909090909,0.00013875930397727276,0.00010848290909090909
-20,4,5,0.00012163653409090908,4.7075659090909094e-05,9.960170454545455e-05,0.00013234488636363636,0.00011659128409090909,0.00012858181818181818,0.00014144923295454545,0.00011065454545454542
-16,4,5,0.00012557914772727273,5.1275045454545455e-05,0.00010317187499999999,0.0001367147727272727,0.00011877778977272731,0.00013051672727272727,0.00014230291193181817,0.00011264236363636364
-12,4,5,0.0001267660227272727,5.232370454545454e-05,0.00010346704545454545,0.00013772812499999998,0.00011911092613636365,0.00013087545454545455,0.0001424255255681818,0.00011348036363636363
-8,4,5,0.00012739602272727273,5.200738636363636e-05,0.0001011715909090909,0.00013696960227272726,0.00011768769886363634,0.000129926,0.00014126900568181815,0.00011291272727272726
-4,4,5,0.00012516366477272728,4.9877159090909084e-05,9.908693181818181e-05,0.00013358607954545452,0.000115843875,0.00012768545454545452,0.00014042751420454541,0.0001111829090909091
0,4,5,0.0001224296590909091,4.7049840909090905e-05,9.54684659090909e-05,0.0001304471590909091,0.00011250535227272726,0.00012659563636363636,0.0001372877556818182,0.00010762145454545453
4,4,5,0.00011587244318181818,4.155068181818181e-05,9.149659090909091e-05,0.0001265142045454545,0.00010949901136363635,0.00012296527272727273,0.0001327746875,0.00010409218181818181
8,4,5,0.00011275874999999999,3.902222727272727e-05,8.822897727272727e-05,0.00012369744318181815,0.0001075665340909091,0.0001200510909090909,0.0001287651846590909,9.955218181818182e-05
12,4,5,0.00010965323863636362,3.6208295454545455e-05,8.421136363636364e-05,0.00011903636363636363,0.0001040268409090909,0.00011836981818181819,0.0001233149715909091,9.679763636363638e-05
16,4,5,0.00010462551136363635,3.401665909090909e-05,7.998718749999999e-05,0.00011592500000000001,0.00010177125,0.00011576709090909092,0.00011917713068181818,9.411945454545455e-05
20,4,5,0.00010122315340909091,3.154984090909091e-05,7.808758522727273e-05,0.00011299062500000001,9.823000568181819e-05,0.00011288454545454546,0.00011348390624999998,9.148854545454545e-05
24,4,5,9.780877840909091e-05,2.967088636363636e-05,7.445502840909091e-05,0.00010867613636363635,9.614217613636365e-05,0.00011167345454545451,0.00010978610795454547,8.898509090909091e-05
28,4,5,9.285468749999999e-05,2.791156818181818e-05,7.115656249999998e-05,0.0001071403409090909,9.296914772727273e-05,0.00010917218181818181,0.00010641017045454544,8.615163636363634e-05
32,4,5,8.947943181818181e-05,2.493620454545454e-05,6.991366477272727e-05,0.00010476732954545453,9.121576704545455e-05,0.00010829090909090909,0.00010216338068181817,8.499072727272728e-05
36,4,5,8.479994318181817e-05,2.337511363636363e-05,6.732471590909091e-05,0.00010121960227272728,8.8554375e-05,0.00010610963636363636,9.944501420454544e-05,8.346636363636362e-05
40,4,5,8.042215909090908e-05,2.170540909090909e-05,6.47766193181818e-05,9.93809659090909e-05,8.719975568181819e-05,0.0001040890909090909,9.574278409090908e-05,8.1188e-05
-60,8,5,0.0007204788920454544,0.0006749781818181817,0.0007224184659090909,0.000733009090909091,0.000571215034090909,0.0005604272727272727,0.0006322154829545454,0.0006056018181818182
-56,8,5,0.000712469659090909,0.0007172113636363637,0.000730800284090909,0.0007792360795454545,0.0005958244090909092,0.0005871672727272727,0.0006236306818181818,0.0006209545454545454
-52,8,5,0.0007558591193181819,0.0008778181818181818,0.0009517670454545454,0.0007455093749999999,0.0006106322727272726,0.0005564872727272727,0.0006676663352272726,0.0005927963636363637
-48,8,5,0.0006404379545454545,0.0008320772727272727,0.0008825369318181816,0.0007063892045454546,0.0005218460624999998,0.0005137396363636363,0.0005799255681818181,0.0005556290909090909
-44,8,5,0.0005555076136363637,0.0008279181818181819,0.0008754034090909089,0.0006231585227272727,0.0004837748522727272,0.0004923034545454546,0.0005416065909090909,0.000507508
-40,8,5,0.0004867348295454546,0.0007548681818181817,0.0007884278409090909,0.000551103409090909,0.0004136582386363636,0.00042894945454545453,0.0004623974431818181,0.0004499961818181818
-36,8,5,0.00041267659090909087,0.0006104068181818182,0.0006194289772727273,0.000468490625,0.0003614239602272726,0.0003531614545454545,0.0004065766619318182,0.000381012
-32,8,5,0.0003344893465909091,0.0004353015909090909,0.0005134321022727273,0.0003765258522727273,0.0002665144602272727,0.0003086129090909091,0.00031007197443181815,0.0003074356363636363
-28,8,5,0.0002537066761363636,0.00030350113636363633,0.0003419769886363636,0.0002940607954545454,0.00023055709090909093,0.0002526741818181818,0.0002759501136363636,0.00023795581818181818
-24,8,5,0.00023836193181818176,0.0002293281818181818,0.0003101528409090909,0.00027548437499999996,0.00022197095454545455,0.00023851854545454545,0.00025681352272727276,0.00022084218181818178
-20,8,5,0.0001168575852272727,3.4531863636363635e-05,9.214119318181817e-05,0.00012542187499999996,0.00011253446590909088,0.0001248930909090909,0.00013681225852272728,0.00010567309090909093
-16,8,5,0.00011863534090909088,3.904011363636364e-05,9.735710227272726e-05,0.00013188749999999997,0.00011586499431818183,0.00012751836363636364,0.00013914154829545452,0.00010768218181818182
-12,8,5,0.00012299676136363636,4.315534090909091e-05,0.00010174119318181817,0.00013558920454545453,0.00011783935227272726,0.00012905563636363636,0.0001419256534090909,0.00011032927272727274
-8,8,5,0.00012598798295454546,4.7728431818181806e-05,0.00010405625000000001,0.00013767840909090906,0.00011942890909090909,0.00013083363636363636,0.00014333035511363636,0.0001125590909090909
-4,8,5,0.00012828068181818181,4.9105681818181814e-05,0.00010397727272727273,0.00013782840909090907,0.00011918275568181819,0.00013111272727272727,0.00014418071022727274,0.00011377945454545455
0,8,5,0.00012811857954545452,4.872895454545454e-05,0.00010177698863636363,0.00013638096590909088,0.00011857638068181818,0.00013108,0.00014386660511363634,0.00011320563636363637
4,8,5,0.00012498213068181817,4.481236363636363e-05,9.589687499999999e-05,0.00013202869318181817,0.00011459497159090908,0.00012831509090909093,0.0001410461221590909,0.00010939254545454546
8,8,5,0.00012253218749999997,4.2567681818181816e-05,9.657017045454544e-05,0.00013150426136363633,0.0001134242215909091,0.00012933927272727272,0.00013717382102272727,0.0001077021818181818
12,8,5,0.00011938167613636364,4.110811363636363e-05,9.272414772727273e-05,0.0001267278409090909,0.0001111741193181818,0.000126266,0.00013276231534090907,0.00010462199999999999
16,8,5,0.00011434167613636362,3.859377272727273e-05,8.850965909090909e-05,0.0001232903409090909,0.0001087178352272727,0.00012295527272727274,0.00012817150568181817,0.00010150218181818183
20,8,5,0.00011074397727272727,3.622004545454545e-05,8.631136363636364e-05,0.0001199025568181818,0.0001046562443181818,0.000121764,0.00012171323863636362,9.831818181818182e-05
24,8,5,0.0001068721875,3.377488636363636e-05,8.265434659090909e-05,0.00011495369318181817,0.00010231104545454545,0.00011856854545454544,0.00011744484374999999,9.516745454545456e-05
28,8,5,0.0001014507102272727,3.176063636363636e-05,7.875375e-05,0.00011190198863636364,9.864177272727272e-05,0.00011556763636363635,0.00011145044034090908,9.233909090909091e-05
