x,y,z,D_020,D_040,D_260,D_280,D_300,D_320,D_340,D_360
-4,-40,7,6.152517613636362e-05,1.7339863636363634e-05,3.9464034090909085e-05,6.66878125e-05,6.028658522727273e-05,6.873836363636362e-05,7.577928977272726e-05,5.962690909090909e-05
0,-40,7,5.969073579545454e-05,1.6278545454545455e-05,3.879625e-05,6.568090909090907e-05,5.8958812500000006e-05,6.733872727272727e-05,7.467576704545455e-05,5.782527272727272e-05
4,-40,7,5.8271343749999994e-05,1.5150545454545452e-05,3.749690340909091e-05,6.393832386363636e-05,5.8296548863636356e-05,6.634036363636363e-05,7.376835227272727e-05,5.568436363636363e-05
8,-40,7,5.689700284090908e-05,1.3530295454545452e-05,3.63475e-05,6.362303977272725e-05,5.729203295454546e-05,6.585381818181818e-05,7.219598011363636e-05,5.4080963636363634e-05
12,-40,7,5.483912215909091e-05,1.2085022727272726e-05,3.596798295454545e-05,6.306272727272727e-05,5.688330852272727e-05,6.496054545454545e-05,7.133842329545453e-05,5.2531563636363645e-05
16,-40,7,5.297438352272727e-05,1.0373863636363635e-05,3.515127840909091e-05,6.195369318181819e-05,5.674940965909091e-05,6.479818181818182e-05,6.981553977272727e-05,5.0894836363636365e-05
20,-40,7,5.165140909090909e-05,9.140931818181816e-06,3.4858437500000004e-05,6.311590909090909e-05,5.8209470454545456e-05,6.616163636363637e-05,7.08320880681818e-05,5.0901927272727264e-05
24,-40,7,5.207384659090909e-05,8.347840909090909e-06,3.533099431818182e-05,6.406411931818182e-05,5.858538238636362e-05,6.647800000000001e-05,6.900673295454546e-05,4.8295000000000004e-05
28,-40,7,4.903713920454545e-05,7.281840909090908e-06,3.433323863636364e-05,6.296392045454546e-05,5.722383068181817e-05,6.294509090909091e-05,6.421058238636363e-05,4.7426490909090914e-05
32,-40,7,5.146335511363636e-05,9.178840909090908e-06,3.421673295454545e-05,6.160980113636364e-05,5.54413125e-05,6.198436363636364e-05,6.453964488636363e-05,5.08546909090909e-05
36,-40,7,4.7450838068181816e-05,5.3727681818181814e-06,3.37390909090909e-05,6.130036931818182e-05,5.403007670454545e-05,6.125181818181818e-05,6.252575284090908e-05,5.152763636363636e-05
40,-40,7,4.458109090909091e-05,4.598272727272727e-06,3.236809659090909e-05,6.013127840909089e-05,5.276016136363636e-05,6.023054545454545e-05,6.174076704545454e-05,5.1732254545454544e-05
-60,-36,7,0.00011076596590909088,5.9580409090909086e-05,7.603014204545454e-05,0.00010997102272727272,9.651325568181817e-05,0.00010807036363636364,0.00012556116477272728,0.00011230090909090907
-56,-36,7,0.00010458025568181817,5.5199363636363626e-05,7.162644886363636e-05,0.00010616306818181819,9.227936931818179e-05,0.00010368218181818182,0.00011973147727272728,0.00010619181818181817
-52,-36,7,0.00010048295454545454,5.064536363636363e-05,6.935335227272728e-05,0.0001005494318181818,8.978072727272727e-05,9.918654545454544e-05,0.00011631417613636362,0.0001005189090909091
-48,-36,7,9.611130681818181e-05,4.676061363636363e-05,6.55834943181818e-05,9.731903409090909e-05,8.590897159090909e-05,9.668672727272727e-05,0.00011337311079545453,9.53829090909091e-05
-44,-36,7,9.072562499999999e-05,4.310915909090909e-05,6.21606534090909e-05,9.432073863636361e-05,8.366316477272727e-05,9.273327272727273e-05,0.00010841021306818179,9.080909090909091e-05
-40,-36,7,8.584644886363635e-05,3.9412295454545454e-05,6.042181818181818e-05,9.154062499999998e-05,8.02678465909091e-05,9.059036363636364e-05,0.00010539602272727272,8.6756e-05
-36,-36,7,8.248934659090908e-05,3.627520454545454e-05,5.784954545454545e-05,8.737187499999999e-05,7.831126704545455e-05,8.721327272727272e-05,0.0001008295880681818,8.314163636363637e-05
-32,-36,7,7.97440909090909e-05,3.3165022727272726e-05,5.510144886363636e-05,8.505747159090907e-05,7.537675568181816e-05,8.4148e-05,9.793191761363636e-05,7.98710909090909e-05
-28,-36,7,7.704767045454545e-05,3.055115909090909e-05,5.3718664772727266e-05,8.290286931818181e-05,7.36904318181818e-05,8.253563636363637e-05,9.541999999999998e-05,7.685872727272729e-05
-24,-36,7,7.387790624999998e-05,2.800645454545454e-05,5.1301903409090905e-05,8.037230113636363e-05,7.116088636363637e-05,7.992672727272728e-05,9.130782670454545e-05,7.404145454545456e-05
-20,-36,7,7.11128096590909e-05,2.5888931818181816e-05,4.9074261363636366e-05,7.85119602272727e-05,6.971272159090907e-05,7.782072727272727e-05,8.870154829545453e-05,7.138181818181818e-05
-16,-36,7,7.012107102272727e-05,2.3986454545454543e-05,4.700536931818182e-05,7.677548295454545e-05,6.753576136363634e-05,7.661927272727272e-05,8.518139204545454e-05,6.886527272727272e-05
-12,-36,7,6.78331534090909e-05,2.1490818181818184e-05,4.6001221590909076e-05,7.400906249999998e-05,6.630439772727274e-05,7.456381818181818e-05,8.312078125e-05,6.649090909090909e-05
-8,-36,7,6.574499999999999e-05,2.0028749999999997e-05,4.4168636363636355e-05,7.255974431818182e-05,6.44510284090909e-05,7.355072727272727e-05,8.152458806818181e-05,6.425890909090909e-05
-4,-36,7,6.436101988636364e-05,1.861722727272727e-05,4.247715909090909e-05,7.123073863636363e-05,6.3433125e-05,7.177981818181819e-05,7.907711647727272e-05,6.216218181818181e-05
0,-36,7,6.242540624999999e-05,1.746313636363636e-05,4.1723409090909084e-05,7.002738636363637e-05,6.190036363636364e-05,7.018272727272728e-05,7.783048295454545e-05,6.018163636363636e-05
4,-36,7,6.107382102272728e-05,1.6309999999999998e-05,4.0426903409090905e-05,6.800125e-05,6.110749431818182e-05,6.946e-05,7.592867897727272e-05,5.784145454545454e-05
8,-36,7,5.954527840909091e-05,1.5238977272727272e-05,3.909258522727272e-05,6.711409090909089e-05,5.991073295454543e-05,6.816272727272726e-05,7.490936079545454e-05,5.611636363636363e-05
12,-36,7,5.74245255681818e-05,1.4020863636363636e-05,3.858676136363636e-05,6.639176136363636e-05,5.9379373295454534e-05,6.708945454545453e-05,7.394433238636363e-05,5.45098e-05
16,-36,7,5.5677528409090906e-05,1.2462477272727274e-05,3.751889204545454e-05,6.509710227272726e-05,5.8652105113636355e-05,6.680745454545455e-05,7.218194602272726e-05,5.290629090909091e-05
20,-36,7,5.495875568181817e-05,1.0591749999999997e-05,3.708360795454545e-05,6.612511363636363e-05,5.994485795454545e-05,6.831436363636363e-05,7.303359375e-05,5.302525454545454e-05
24,-36,7,5.347766761363636e-05,9.688772727272725e-06,3.706971590909091e-05,6.670974431818181e-05,6.0284914772727274e-05,6.832199999999999e-05,7.100197443181817e-05,5.058989090909091e-05
28,-36,7,5.077572443181818e-05,8.170227272727273e-06,3.595571022727272e-05,6.55553409090909e-05,5.885536363636363e-05,6.503745454545455e-05,6.733353693181818e-05,4.973321818181817e-05
36,-36,7,4.867465909090909e-05,5.840031818181817e-06,3.5019517045454545e-05,6.346312499999999e-05,5.4342392045454554e-05,6.438927272727271e-05,6.49652840909091e-05,5.267087272727273e-05
40,-36,7,4.7149849431818184e-05,4.6996159090909085e-06,3.405125e-05,6.25394318181818e-05,5.385115909090909e-05,6.284218181818183e-05,6.433892045454545e-05,5.3615e-05
-60,-32,7,0.00011985136363636362,6.74389318181818e-05,8.408730113636363e-05,0.00012086164772727272,0.00010375598863636361,0.0001155170909090909,0.00013441298295454544,0.0001197530909090909
-56,-32,7,0.00011492386363636365,6.261113636363637e-05,7.899875e-05,0.00011676619318181816,9.920483522727273e-05,0.000110426,0.0001281742755681818,0.00011336254545454545
-52,-32,7,0.00010842136363636363,5.7979795454545455e-05,7.637071022727271e-05,0.00011049857954545454,9.639680113636363e-05,0.0001074741818181818,0.0001244465625,0.00010726636363636363
-48,-32,7,0.0001021249431818182,5.313552272727273e-05,7.256144886363636e-05,0.00010676278409090908,9.202760795454544e-05,0.00010270636363636363,0.00012084017045454545,0.00010166036363636361
-44,-32,7,9.755795454545452e-05,4.901195454545455e-05,6.853369318181817e-05,0.0001032553977272727,8.944090909090909e-05,9.860672727272727e-05,0.00011528082386363636,9.662490909090908e-05
-40,-32,7,9.366059659090909e-05,4.478250000000001e-05,6.64962784090909e-05,9.998210227272727e-05,8.555984659090911e-05,9.618654545454547e-05,0.00011225204545454545,9.214290909090908e-05
-36,-32,7,8.968985795454546e-05,4.119534090909091e-05,6.30475284090909e-05,9.513181818181816e-05,8.32997215909091e-05,9.239945454545453e-05,0.00010710227272727272,8.813872727272726e-05
-32,-32,7,8.501931818181818e-05,3.6287499999999994e-05,5.990636363636362e-05,9.239431818181817e-05,7.994568749999998e-05,8.898490909090909e-05,0.00010385393465909092,8.451781818181819e-05
-28,-32,7,8.093019886363635e-05,3.337520454545454e-05,5.833338068181818e-05,8.9846875e-05,7.800652840909088e-05,8.720781818181817e-05,0.00010063735795454545,8.119e-05
-24,-32,7,7.936159090909089e-05,3.0728068181818184e-05,5.559789772727272e-05,8.598380681818181e-05,7.512976704545456e-05,8.43041818181818e-05,9.603269886363636e-05,7.808418181818183e-05
-20,-32,7,7.604089772727272e-05,2.8156e-05,5.3091960227272726e-05,8.384931818181818e-05,7.347542045454543e-05,8.282781818181818e-05,9.35128409090909e-05,7.51550909090909e-05
-16,-32,7,7.314606818181818e-05,2.603265909090909e-05,5.078093749999999e-05,8.186042613636364e-05,7.101472159090908e-05,8.032436363636363e-05,8.958071022727271e-05,7.238272727272726e-05
-12,-32,7,7.132517897727273e-05,2.397918181818182e-05,4.966147727272728e-05,7.875988636363635e-05,6.961631249999999e-05,7.80270909090909e-05,8.729721590909091e-05,6.976418181818181e-05
-8,-32,7,6.899185227272726e-05,2.2283772727272726e-05,4.787571022727272e-05,7.780556818181818e-05,6.752979545454545e-05,7.688345454545455e-05,8.534075284090907e-05,6.730163636363636e-05
-4,-32,7,6.752761363636362e-05,2.0631136363636362e-05,4.5977130681818174e-05,7.623457386363635e-05,6.637157386363634e-05,7.515545454545455e-05,8.26619034090909e-05,6.499199999999999e-05
0,-32,7,6.609449147727272e-05,1.9274727272727273e-05,4.5108522727272724e-05,7.479431818181818e-05,6.463632954545455e-05,7.333018181818183e-05,8.137224431818181e-05,6.2814e-05
4,-32,7,6.401347159090908e-05,1.8069477272727273e-05,4.3456306818181815e-05,7.245267045454546e-05,6.37147159090909e-05,7.247909090909092e-05,7.920009943181818e-05,6.0247636363636354e-05
8,-32,7,6.245711079545455e-05,1.6874931818181817e-05,4.194730113636363e-05,7.132428977272727e-05,6.232274999999999e-05,7.097599999999999e-05,7.799390625e-05,5.8367454545454545e-05
12,-32,7,6.0940329545454547e-05,1.5763295454545454e-05,4.131948863636363e-05,7.033482954545455e-05,6.164967613636363e-05,7.036654545454545e-05,7.673194602272727e-05,5.666018181818181e-05
16,-32,7,5.869122443181818e-05,1.3885568181818179e-05,4.003860795454545e-05,6.866275568181817e-05,6.11040340909091e-05,6.928563636363634e-05,7.464105113636362e-05,5.506090909090909e-05
20,-32,7,5.782926988636363e-05,1.2032522727272728e-05,3.925928977272727e-05,6.916704545454545e-05,6.211286931818182e-05,7.02710909090909e-05,7.54184659090909e-05,5.5296181818181815e-05
24,-32,7,5.458011647727272e-05,1.0833272727272726e-05,3.8407102272727274e-05,0.0,6.130246022727272e-05,6.917599999999999e-05,0.0,5.2383927272727274e-05
28,-32,7,5.2679838068181816e-05,9.306886363636363e-06,3.77522443181818e-05,6.789894886363636e-05,6.0323693181818164e-05,6.772818181818181e-05,7.044855113636363e-05,5.206263636363635e-05
32,-32,7,5.107771022727273e-05,7.966772727272727e-06,3.703968749999999e-05,6.729866477272728e-05,5.9093415340909084e-05,6.682327272727273e-05,6.830447443181816e-05,5.171196363636363e-05
36,-32,7,5.0401380681818175e-05,7.112045454545454e-06,3.676599431818182e-05,6.509230113636364e-05,5.577597613636363e-05,6.757254545454546e-05,6.78073721590909e-05,5.3767945454545446e-05
40,-32,7,4.934712784090909e-05,6.348463636363636e-06,3.606522727272727e-05,6.532644886363635e-05,5.6844685227272716e-05,6.631181818181818e-05,6.669720170454544e-05,5.489327272727272e-05
-60,-28,7,0.00012858954545454546,7.588772727272727e-05,9.411477272727273e-05,0.00012988267045454543,0.0001118353806818182,0.0001228338181818182,0.00014307275568181818,0.00012706472727272726
-56,-28,7,0.00012209113636363637,7.086749999999999e-05,8.840198863636363e-05,0.00012612698863636364,0.000107541,0.000117842,0.00013727316761363636,0.00012086745454545453
-52,-28,7,0.00011713039772727272,6.367861363636363e-05,8.537045454545453e-05,0.00011972897727272726,0.0001045992102272727,0.00011474981818181818,0.00013339551136363638,0.0001145901818181818
-48,-28,7,0.00011248184659090908,5.841929545454544e-05,8.018244318181817e-05,0.0001156840909090909,9.982087499999998e-05,0.00010963036363636363,0.00012719022727272726,0.0001086189090909091
-44,-28,7,0.00010741576704545452,5.392847727272727e-05,7.546625e-05,0.00011330511363636362,9.688397727272728e-05,0.0001047870909090909,0.00012340563920454543,0.00010315072727272727
-40,-28,7,0.00010100761363636364,4.927309090909091e-05,7.309355113636364e-05,0.00010739488636363636,9.244259659090907e-05,0.00010212654545454544,0.00011963490056818182,9.822636363636365e-05
-36,-28,7,9.514585227272726e-05,4.532638636363637e-05,6.907048295454544e-05,0.00010394204545454544,8.981365909090908e-05,9.791945454545453e-05,0.00011383992897727273,9.379781818181819e-05
-32,-28,7,9.115747159090909e-05,4.1313704545454545e-05,6.542920454545453e-05,0.00010071136363636363,8.592460227272727e-05,9.571200000000001e-05,0.00011061504261363634,8.97830909090909e-05
-28,-28,7,8.785048295454545e-05,3.7939931818181816e-05,6.211957386363636e-05,9.769460227272727e-05,8.36574375e-05,9.252872727272726e-05,0.00010522872159090907,8.609490909090908e-05
-24,-28,7,8.3548125e-05,3.4848386363636365e-05,6.04828125e-05,9.321363636363635e-05,8.031939204545453e-05,8.928654545454546e-05,0.00010182028409090908,8.265781818181817e-05
-20,-28,7,8.076605113636364e-05,3.181484090909091e-05,5.798622159090909e-05,9.068295454545454e-05,7.839085227272729e-05,8.764254545454545e-05,9.86053693181818e-05,7.941927272727272e-05
-16,-28,7,7.740485795454544e-05,2.931874999999999e-05,5.533667613636363e-05,8.832499999999999e-05,7.555024431818182e-05,8.481745454545455e-05,9.42538778409091e-05,7.635181818181818e-05
-12,-28,7,7.622882386363636e-05,2.6904818181818176e-05,5.4055198863636357e-05,8.475519886363636e-05,7.392978409090909e-05,8.221199999999999e-05,9.202744318181818e-05,7.344981818181818e-05
-8,-28,7,7.347646022727271e-05,2.4932068181818177e-05,5.17409375e-05,8.279144886363635e-05,7.153327840909089e-05,8.090000000000001e-05,8.861494318181817e-05,7.071981818181819e-05
-4,-28,7,7.10104346590909e-05,2.2320454545454542e-05,4.9613238636363634e-05,8.097366477272725e-05,7.019476704545455e-05,7.861636363636364e-05,8.681857954545452e-05,6.816454545454546e-05
0,-28,7,6.946304829545455e-05,2.080793181818182e-05,4.862883522727272e-05,7.814585227272726e-05,6.81988125e-05,7.749600000000002e-05,8.525285511363636e-05,6.518581818181817e-05
4,-28,7,6.724802556818181e-05,1.945097727272727e-05,4.6769772727272725e-05,7.666502840909091e-05,6.711802840909092e-05,7.555254545454546e-05,8.279651988636363e-05,6.294654545454547e-05
8,-28,7,6.574466761363636e-05,1.8116795454545454e-05,4.506011363636364e-05,7.589786931818182e-05,6.548408522727273e-05,7.3828e-05,8.150852272727271e-05,6.0884181818181816e-05
12,-28,7,6.411180681818181e-05,1.697209090909091e-05,4.430579545454545e-05,7.462607954545453e-05,6.464420454545453e-05,7.337636363636364e-05,7.911958806818182e-05,5.9028545454545454e-05
16,-28,7,6.173148579545453e-05,1.5685499999999997e-05,4.296781249999999e-05,7.256573863636363e-05,6.337967045454544e-05,7.205181818181817e-05,7.753244318181818e-05,5.7372545454545455e-05
20,-28,7,5.992197443181818e-05,1.4236727272727271e-05,4.188889204545454e-05,7.270784090909092e-05,6.41929431818182e-05,7.279327272727271e-05,7.777674715909091e-05,5.5824545454545456e-05
24,-28,7,5.8349991477272726e-05,1.2817727272727273e-05,4.04659375e-05,7.217207386363636e-05,6.395609659090907e-05,7.276654545454545e-05,7.532816761363637e-05,5.608981818181817e-05
28,-28,7,5.5639892045454546e-05,1.1298204545454545e-05,4.015406249999999e-05,7.143517045454545e-05,6.354110795454544e-05,7.208836363636363e-05,7.376078125e-05,5.460472727272728e-05
32,-28,7,5.348866193181818e-05,9.257045454545453e-06,3.987102272727272e-05,7.173713068181818e-05,6.340950000000001e-05,7.16541818181818e-05,7.163443181818181e-05,5.4960727272727266e-05
36,-28,7,5.214863352272726e-05,8.646613636363636e-06,3.9110170454545454e-05,7.151948863636362e-05,6.213613636363637e-05,7.064672727272727e-05,7.057615056818181e-05,5.5637636363636356e-05
40,-28,7,5.092721590909091e-05,7.92e-06,3.875559659090908e-05,7.033244318181817e-05,6.149659090909091e-05,6.88710909090909e-05,6.964509943181818e-05,5.5556e-05
-60,-24,7,0.00013577471590909093,8.192477272727272e-05,0.00010332272727272727,0.00013714801136363637,0.00011681607954545457,0.00012854927272727272,0.00014908433238636362,0.00013272454545454546
-56,-24,7,0.00013231048295454543,7.701136363636363e-05,9.81340909090909e-05,0.0001356400568181818,0.00011409407386363637,0.00012639563636363636,0.00014593903409090904,0.00012785218181818182
-52,-24,7,0.00012798741477272727,7.205181818181817e-05,9.497897727272725e-05,0.0001305392045454545,0.0001115658409090909,0.00012209745454545455,0.0001423464914772727,0.00012203709090909091
-48,-24,7,0.00012147724431818179,6.643463636363635e-05,8.914517045454544e-05,0.00012663153409090907,0.00010688272159090908,0.00011699818181818181,0.00013640360795454546,0.00011604145454545455
-44,-24,7,0.00011455031249999999,6.150738636363636e-05,8.366357954545453e-05,0.00012252954545454546,0.00010379930113636363,0.00011400090909090908,0.00013239059659090908,0.00011030745454545454
-40,-24,7,0.00010935306818181818,5.629504545454546e-05,7.865732954545453e-05,0.00011616590909090907,9.897813068181816e-05,0.00010910418181818183,0.0001259496875,0.0001050050909090909
-36,-24,7,0.00010479042613636361,5.1855045454545446e-05,7.616150568181817e-05,0.00011229204545454543,9.605077840909089e-05,0.00010453872727272725,0.00012189678977272728,0.0001001581818181818
-32,-24,7,9.864306818181817e-05,4.767306818181818e-05,7.243446022727272e-05,0.0001086159090909091,9.168456818181818e-05,0.00010214236363636361,0.00011783225852272725,9.572763636363636e-05
-28,-24,7,9.450102272727271e-05,4.3390295454545455e-05,6.851656249999998e-05,0.00010649034090909089,8.910944318181818e-05,9.81741818181818e-05,0.0001117822727272727,9.164527272727273e-05
-24,-24,7,8.951982954545454e-05,3.835447727272727e-05,6.659542613636363e-05,0.00010131505681818182,8.532431249999998e-05,9.454363636363637e-05,0.00010843754261363635,8.784018181818182e-05
-20,-24,7,8.628519886363635e-05,3.492425e-05,6.324269886363637e-05,9.830596590909089e-05,8.312575568181817e-05,9.270436363636363e-05,0.00010309258522727271,8.425490909090909e-05
-16,-24,7,8.355323863636363e-05,3.2105045454545454e-05,6.0192926136363626e-05,9.549772727272725e-05,7.990452272727272e-05,8.952054545454546e-05,9.992051136363635e-05,8.085418181818182e-05
-12,-24,7,7.998289772727271e-05,2.9368749999999996e-05,5.872667613636362e-05,9.137784090909091e-05,7.806189204545455e-05,8.826218181818181e-05,9.71367755681818e-05,7.7628e-05
-8,-24,7,7.776997159090908e-05,2.714963636363636e-05,5.6090681818181815e-05,8.903437500000001e-05,7.535122159090908e-05,8.540945454545455e-05,9.335865056818183e-05,7.458654545454544e-05
-4,-24,7,7.495696022727271e-05,2.5179113636363632e-05,5.367801136363636e-05,8.686079545454545e-05,7.382979545454544e-05,8.279381818181816e-05,9.152941761363635e-05,7.174509090909091e-05
0,-24,7,7.326168749999999e-05,2.3255931818181816e-05,5.255446022727272e-05,8.361156249999998e-05,7.157014772727271e-05,8.149854545454545e-05,8.856803977272726e-05,6.845509090909092e-05
4,-24,7,7.162509375000001e-05,2.1691772727272722e-05,5.069465909090908e-05,8.182321022727273e-05,7.033222159090908e-05,7.928345454545455e-05,8.70023153409091e-05,6.599945454545454e-05
8,-24,7,6.925883522727271e-05,2.0135386363636366e-05,4.872937499999999e-05,8.017525568181819e-05,6.846226704545454e-05,7.731981818181818e-05,8.537269886363636e-05,6.373581818181818e-05
12,-24,7,6.691466761363635e-05,1.8843409090909086e-05,4.6914460227272726e-05,7.866775568181817e-05,6.801721022727272e-05,7.645745454545454e-05,8.253042613636363e-05,6.169145454545454e-05
16,-24,7,6.520829829545454e-05,1.745502272727273e-05,4.609625e-05,7.632701704545453e-05,6.647466477272726e-05,7.487781818181819e-05,8.083839488636363e-05,5.993072727272726e-05
20,-24,7,6.343501704545454e-05,1.6140477272727275e-05,4.449286931818181e-05,7.569832386363635e-05,6.573453409090906e-05,7.426854545454545e-05,7.799353693181818e-05,5.8398000000000006e-05
24,-24,7,6.146680397727272e-05,1.3669068181818179e-05,4.341267045454545e-05,7.594352272727272e-05,6.518984659090907e-05,7.495963636363636e-05,7.806647727272726e-05,5.6958727272727277e-05
28,-24,7,5.8184079545454544e-05,1.2483818181818182e-05,4.3127840909090904e-05,7.476826704545454e-05,6.59262784090909e-05,7.4538e-05,7.65236505681818e-05,5.7724727272727276e-05
32,-24,7,5.653922727272727e-05,1.1745e-05,4.2387301136363634e-05,7.469934659090907e-05,6.563299431818182e-05,7.418981818181819e-05,7.413323863636363e-05,5.898545454545455e-05
36,-24,7,5.5997693181818185e-05,1.065090909090909e-05,4.1674119318181814e-05,7.451292613636361e-05,6.476459659090909e-05,7.242490909090909e-05,7.397332386363635e-05,5.960727272727272e-05
40,-24,7,5.403743181818181e-05,9.584863636363635e-06,4.1669545454545447e-05,7.369136363636364e-05,6.400239204545453e-05,7.1094e-05,7.207779829545454e-05,5.8106545454545445e-05
-60,-20,7,0.00013739215909090905,8.38306818181818e-05,0.00010710085227272727,0.00013447017045454545,0.00011670165340909089,0.00013104945454545452,0.0001536014630681818,0.00013342563636363638
-56,-20,7,0.00013735738636363632,8.30731818181818e-05,0.00010666107954545453,0.00013897642045454544,0.00011879115340909087,0.0001310074545454545,0.00015289661931818183,0.0001322930909090909
-52,-20,7,0.0001338834375,7.97409090909091e-05,0.00010221477272727273,0.00013884034090909088,0.00011807285795454547,0.00012829254545454545,0.00014878426136363636,0.00012843181818181817
-48,-20,7,0.00013002315340909093,7.475977272727272e-05,9.916960227272727e-05,0.00013658352272727273,0.00011475485795454544,0.0001239689090909091,0.0001453344602272727,0.0001232609090909091
-44,-20,7,0.0001257617045454545,6.753379545454545e-05,9.400994318181817e-05,0.00013317869318181817,0.00011197820454545453,0.00012115927272727271,0.00014140269886363634,0.00011773927272727274
-40,-20,7,0.00011889178977272726,6.201845454545454e-05,8.82119318181818e-05,0.00012694090909090908,0.00010711980681818182,0.00011623072727272727,0.0001351636221590909,0.00011231145454545454
-36,-20,7,0.00011362576704545455,5.7247318181818176e-05,8.526732954545453e-05,0.00012275795454545454,0.00010397577272727275,0.00011402436363636363,0.0001308329971590909,0.00010716127272727273
-32,-20,7,0.00010686298295454544,5.271018181818182e-05,8.016747159090908e-05,0.00011862499999999998,9.913670454545455e-05,0.00010940327272727273,0.0001240628409090909,0.00010235327272727273
-28,-20,7,0.00010221826704545453,4.799488636363636e-05,7.555116477272726e-05,0.0001146340909090909,9.621340909090909e-05,0.000105052,0.00011971578125,9.787890909090909e-05
-24,-20,7,9.825136363636362e-05,4.402120454545454e-05,7.329821022727271e-05,0.00010887443181818183,9.188776704545455e-05,0.00010280890909090909,0.00011547730113636363,9.369236363636364e-05
-20,-20,7,9.298201704545454e-05,3.9991545454545453e-05,6.936857954545455e-05,0.00010540482954545454,8.935464204545453e-05,9.888654545454545e-05,0.00010952315340909089,8.973890909090908e-05
-16,-20,7,8.957556818181817e-05,3.665990909090909e-05,6.58137215909091e-05,0.00010215397727272727,8.56452784090909e-05,9.524454545454545e-05,0.00010640813920454545,8.597745454545455e-05
-12,-20,7,8.537241477272727e-05,3.3382e-05,6.41106534090909e-05,9.864232954545453e-05,8.3517e-05,9.336872727272726e-05,0.00010158742897727272,8.23909090909091e-05
-8,-20,7,8.285088068181817e-05,3.073172727272727e-05,6.143261363636364e-05,9.584517045454545e-05,8.039146022727272e-05,9.012109090909092e-05,9.898687499999998e-05,7.899490909090909e-05
-4,-20,7,8.052903409090909e-05,2.8388113636363635e-05,5.8620653409090904e-05,9.324999999999999e-05,7.863139772727272e-05,8.714236363636364e-05,9.678998579545453e-05,7.581872727272727e-05
0,-20,7,7.758051136363634e-05,2.611809090909091e-05,5.6056136363636366e-05,8.952897727272728e-05,7.60205965909091e-05,8.565654545454544e-05,9.346796875e-05,7.216963636363637e-05
4,-20,7,7.576749715909092e-05,2.355456818181818e-05,5.4867585227272725e-05,8.739204545454545e-05,7.457481818181818e-05,8.348945454545454e-05,9.178203125000001e-05,6.947945454545454e-05
8,-20,7,7.316365909090908e-05,2.1838090909090907e-05,5.2622443181818174e-05,8.542159090909091e-05,7.239153409090909e-05,8.232763636363636e-05,8.86679403409091e-05,6.699763636363637e-05
12,-20,7,7.148198863636364e-05,2.0445681818181817e-05,5.0549375000000006e-05,8.361161931818182e-05,7.11985909090909e-05,8.026000000000001e-05,8.662117897727271e-05,6.472909090909091e-05
16,-20,7,6.978487499999998e-05,1.8963954545454545e-05,4.960110795454545e-05,8.092755681818179e-05,7.00815340909091e-05,7.837636363636364e-05,8.433380681818181e-05,6.279818181818181e-05
20,-20,7,6.727464204545454e-05,1.753281818181818e-05,4.7778522727272724e-05,7.951454545454545e-05,6.838757386363637e-05,7.756145454545454e-05,8.104022727272726e-05,6.121309090909091e-05
24,-20,7,6.44644943181818e-05,1.6049113636363633e-05,4.649892045454545e-05,7.839289772727273e-05,6.756177272727271e-05,7.620000000000001e-05,7.925900568181817e-05,5.980581818181818e-05
28,-20,7,6.336058806818181e-05,1.323722727272727e-05,4.603457386363636e-05,7.82563068181818e-05,6.803880681818182e-05,7.709327272727272e-05,7.859423295454544e-05,6.072745454545455e-05
32,-20,7,6.133714772727273e-05,1.383865909090909e-05,0.0,7.784122159090908e-05,6.709834090909089e-05,7.552999999999998e-05,7.470512784090908e-05,5.764054545454546e-05
36,-20,7,5.891601988636364e-05,1.256706818181818e-05,4.415610795454546e-05,7.620048295454545e-05,6.499714772727272e-05,7.399145454545456e-05,7.185657670454544e-05,5.7588727272727276e-05
40,-20,7,5.6937323863636356e-05,1.1419704545454545e-05,4.3604375e-05,7.522789772727272e-05,6.322813636363636e-05,7.247327272727271e-05,6.946394886363634e-05,5.7801454545454544e-05
-60,-16,7,0.00012481465909090908,6.487038636363635e-05,8.92934659090909e-05,0.00011749857954545453,0.00010609725,0.000123428,0.00014916595170454545,0.00012039890909090907
-56,-16,7,0.00013499309659090907,8.115795454545453e-05,0.00010543295454545454,0.00013242073863636362,0.00011679352840909092,0.0001302349090909091,0.00015346241477272725,0.000130088
-52,-16,7,0.00013698051136363634,8.197204545454545e-05,0.00010915482954545455,0.00014028806818181815,0.00011960156250000001,0.00013210127272727273,0.0001545563352272727,0.00013112527272727273
-48,-16,7,0.00013600406249999997,7.960613636363636e-05,0.00010851477272727272,0.00014170653409090907,0.00011967100568181819,0.00013145745454545455,0.00015299153409090909,0.0001286650909090909
-44,-16,7,0.0001333334659090909,7.546545454545454e-05,0.00010409062499999998,0.0001412215909090909,0.00011809970454545455,0.00012833854545454544,0.0001500728125,0.00012448072727272726
-40,-16,7,0.00012783553977272727,7.067977272727272e-05,9.829602272727272e-05,0.00013698494318181817,0.0001140699715909091,0.00012406345454545455,0.00014406178977272727,0.00011959018181818182
-36,-16,7,0.00012290497159090906,6.521311363636363e-05,9.508039772727272e-05,0.00013318806818181817,0.00011106040909090907,0.00012151836363636363,0.00013974298295454544,0.00011450181818181819
