x,y,z,D_020,D_040,D_260,D_280,D_300,D_320,D_340,D_360
-52,-16,12,0.00014034093749999997,0.00010583295454545453,0.00013037215909090908,0.00016092017045454544,0.00012857965909090908,0.0001337896363636364,0.00015471569602272729,0.00013771781818181815
-48,-16,12,0.00013307267045454543,9.419977272727272e-05,0.00012220568181818182,0.000154715625,0.00011207377840909088,0.00012878381818181818,0.0001393644318181818,0.00012755254545454545
-44,-16,12,0.00011730988636363633,8.407568181818181e-05,0.00010745880681818182,0.0001398099431818182,0.00010701767045454543,0.00011409109090909091,0.00013315360795454543,0.00011184999999999998
-40,-16,12,0.00010818997159090909,7.663318181818182e-05,9.799517045454546e-05,0.00012943494318181818,0.00010008647727272727,0.00010778327272727273,0.00012404289772727272,0.00010507018181818179
-36,-16,12,0.00010156167613636365,6.902636363636363e-05,9.355653409090908e-05,0.00012305426136363637,9.60803693181818e-05,0.00010465145454545454,0.00011844901988636364,9.929127272727273e-05
-32,-16,12,9.59683806818182e-05,6.301563636363637e-05,8.63684659090909e-05,0.00011723778409090908,9.044091477272726e-05,9.938072727272727e-05,0.0001110894318181818,9.417090909090908e-05
-28,-16,12,8.880673295454546e-05,5.679193181818181e-05,8.024244318181817e-05,0.00010983153409090907,8.718102272727273e-05,9.456981818181818e-05,0.00010615903409090908,8.944054545454545e-05
-24,-16,12,8.411650568181816e-05,5.1705590909090905e-05,7.738318181818181e-05,0.00010519119318181815,8.256818181818182e-05,9.204727272727273e-05,0.00010171022727272725,8.4952e-05
-20,-16,12,7.881468750000001e-05,4.649572727272727e-05,7.307798295454545e-05,0.00010093749999999998,7.994521022727272e-05,8.81269090909091e-05,9.582901988636361e-05,8.065109090909091e-05
-16,-16,12,7.438405397727272e-05,4.048849999999999e-05,6.871295454545454e-05,9.706562499999999e-05,7.61795284090909e-05,8.405127272727274e-05,9.26735653409091e-05,7.65330909090909e-05
-12,-16,12,7.288560511363635e-05,3.680611363636364e-05,6.48609659090909e-05,9.208664772727272e-05,7.406771590909091e-05,8.186036363636363e-05,8.826649147727272e-05,7.261527272727271e-05
-8,-16,12,6.962908806818181e-05,3.3263522727272725e-05,6.310434659090909e-05,8.899630681818181e-05,7.09998068181818e-05,7.837163636363636e-05,8.613903409090907e-05,6.893127272727271e-05
-4,-16,12,6.796222159090909e-05,3.0459772727272723e-05,5.9906789772727264e-05,8.620823863636363e-05,6.931419886363634e-05,7.659181818181818e-05,8.404703125e-05,6.552145454545455e-05
0,-16,12,6.595565625e-05,2.7802772727272725e-05,5.7043210227272726e-05,8.255803977272728e-05,6.681412499999999e-05,7.378618181818182e-05,8.070322443181818e-05,6.167145454545455e-05
4,-16,12,6.493648295454544e-05,2.571872727272727e-05,5.57756534090909e-05,8.116954545454546e-05,6.545365909090909e-05,7.135418181818182e-05,7.888728693181818e-05,5.888418181818182e-05
8,-16,12,6.430883522727273e-05,2.3708045454545453e-05,5.3340028409090904e-05,7.914650568181817e-05,6.399010227272726e-05,7.027054545454545e-05,7.583764204545453e-05,5.634654545454544e-05
12,-16,12,6.298302272727273e-05,2.2116136363636362e-05,5.113235795454545e-05,7.640088068181818e-05,6.282209659090909e-05,6.838981818181818e-05,7.413046874999998e-05,5.4063690909090906e-05
16,-16,12,6.159247159090908e-05,2.0683999999999997e-05,5.104443181818182e-05,7.484693181818181e-05,6.171279545454545e-05,7.098545454545454e-05,7.215203125e-05,5.208058181818182e-05
20,-16,12,6.338234659090909e-05,1.9579090909090907e-05,4.930267045454545e-05,7.612951704545455e-05,6.299403409090908e-05,7.027363636363636e-05,7.320901988636363e-05,5.039856363636364e-05
24,-16,12,6.193214488636364e-05,1.828675e-05,4.7534375e-05,7.481775568181817e-05,6.200309659090908e-05,6.895127272727272e-05,7.11384375e-05,5.2224709090909085e-05
28,-16,12,5.954044602272727e-05,1.688215909090909e-05,4.686855113636363e-05,7.307551136363636e-05,6.061244318181817e-05,6.855545454545452e-05,6.810910511363635e-05,5.08176e-05
32,-16,12,5.579938636363636e-05,1.5101204545454544e-05,4.473463068181818e-05,6.950965909090909e-05,5.68680596590909e-05,6.376527272727274e-05,6.272038352272727e-05,4.686925454545455e-05
36,-16,12,5.354248295454544e-05,1.3447431818181817e-05,4.326627840909091e-05,6.802014204545454e-05,5.4945712499999996e-05,6.220672727272726e-05,5.994200284090909e-05,4.6629236363636356e-05
40,-16,12,5.2475625e-05,1.2184295454545455e-05,4.177076704545454e-05,6.587321022727272e-05,5.345811306818182e-05,6.150218181818182e-05,5.814859375e-05,4.663903636363637e-05
-60,-12,12,0.00019097821022727272,0.00018228499999999997,0.00021376022727272724,0.00022725994318181818,0.00017639307954545454,0.00018111436363636366,0.0002060324573863636,0.00018946
-56,-12,12,0.00017646622159090905,0.00015470181818181818,0.00018746079545454544,0.00020942045454545454,0.00015765928977272726,0.000162596,0.00019113914772727272,0.00017075945454545456
-52,-12,12,0.00016374426136363636,0.00013456863636363635,0.000160490625,0.000186009375,0.0001472935227272727,0.00014850745454545456,0.0001732556534090909,0.00015477236363636363
-48,-12,12,0.0001493844034090909,0.00011680181818181816,0.00014773977272727272,0.00017224687499999998,0.00013410218181818178,0.00014198254545454546,0.00016414217329545453,0.00014173418181818182
-44,-12,12,0.00014040588068181818,0.00010464704545454544,0.00013062045454545452,0.00016088181818181817,0.00012721859659090912,0.0001336449090909091,0.00015261058238636363,0.00013142636363636364
-40,-12,12,0.00012356667613636362,9.245568181818181e-05,0.00011734943181818179,0.00014797698863636363,0.0001112132556818182,0.00011859781818181817,0.0001367699715909091,0.00011560054545454545
-36,-12,12,0.0001134240340909091,7.869181818181818e-05,0.00010869147727272726,0.00013371761363636364,0.00010640592613636364,0.0001149481818181818,0.00013015326704545456,0.00010885654545454547
-32,-12,12,0.00010630866477272726,7.157931818181817e-05,0.00010050511363636364,0.00012908011363636362,9.972064772727272e-05,0.00010874618181818183,0.0001208089630681818,0.00010291363636363637
-28,-12,12,9.790363636363636e-05,6.428159090909091e-05,9.246022727272727e-05,0.0001203752840909091,9.591403977272726e-05,0.00010555418181818182,0.00011520751420454542,9.745236363636364e-05
-24,-12,12,9.067423295454544e-05,5.8431477272727263e-05,8.868835227272728e-05,0.00011476022727272727,9.052312499999999e-05,0.00010004618181818182,0.00010822684659090909,9.22970909090909e-05
-20,-12,12,8.791619318181819e-05,5.240056818181818e-05,8.240602272727272e-05,0.0001096494318181818,8.747454545454545e-05,9.492327272727273e-05,0.00010402289772727273,8.738218181818182e-05
-16,-12,12,8.231957386363635e-05,4.7464295454545444e-05,7.698184659090908e-05,0.00010502244318181819,8.305177840909092e-05,9.214254545454544e-05,0.00010046617897727271,8.26949090909091e-05
-12,-12,12,7.889548295454545e-05,4.297311363636363e-05,7.224559659090909e-05,9.928579545454545e-05,8.056661931818182e-05,8.763327272727274e-05,9.538657670454543e-05,7.824399999999999e-05
-8,-12,12,7.489470170454544e-05,3.857743181818182e-05,7.007605113636364e-05,9.56090909090909e-05,7.69113068181818e-05,8.361963636363636e-05,9.275555397727272e-05,7.405381818181819e-05
-4,-12,12,7.271938636363636e-05,3.511629545454545e-05,6.620431818181818e-05,9.230482954545453e-05,7.487323295454542e-05,8.19929090909091e-05,8.856397727272726e-05,7.01770909090909e-05
0,-12,12,7.110820738636363e-05,3.1831295454545446e-05,6.276352272727272e-05,8.812982954545454e-05,7.182787499999998e-05,7.876454545454546e-05,8.646329545454545e-05,6.582781818181817e-05
4,-12,12,6.902667613636363e-05,2.9291113636363636e-05,6.12150284090909e-05,8.554005681818182e-05,7.010838068181817e-05,7.596527272727273e-05,8.428117897727273e-05,6.270472727272727e-05
8,-12,12,6.735436363636362e-05,2.6850818181818183e-05,5.864528409090909e-05,8.320454545454546e-05,6.753265909090909e-05,7.47e-05,8.066850852272727e-05,5.9860000000000006e-05
12,-12,12,6.670370454545453e-05,2.415981818181818e-05,5.696565340909091e-05,8.01415625e-05,6.604607386363634e-05,7.247509090909091e-05,7.839978693181816e-05,5.7282e-05
16,-12,12,6.911959090909089e-05,2.2982840909090907e-05,5.571326704545454e-05,8.132198863636363e-05,6.795170454545454e-05,7.5786e-05,7.934764204545452e-05,5.500654545454546e-05
20,-12,12,6.793358522727272e-05,2.1323999999999998e-05,5.333235795454545e-05,8.011105113636364e-05,6.569766477272727e-05,7.381745454545454e-05,7.72020880681818e-05,5.305614545454545e-05
24,-12,12,6.568205113636363e-05,1.9960090909090906e-05,5.117275568181818e-05,7.833417613636363e-05,6.4383375e-05,7.217836363636363e-05,7.480170454545455e-05,5.496563636363636e-05
28,-12,12,6.324190056818181e-05,1.850093181818182e-05,4.9312017045454544e-05,7.61446875e-05,6.261877840909089e-05,7.165090909090908e-05,7.149372159090908e-05,5.3534690909090904e-05
32,-12,12,6.150129545454544e-05,1.7253340909090907e-05,4.861548295454545e-05,7.477329545454544e-05,6.143788636363635e-05,7.052399999999999e-05,6.919268465909091e-05,5.25298e-05
36,-12,12,5.7635105113636355e-05,1.556665909090909e-05,4.627051136363636e-05,7.044460227272726e-05,5.657358238636363e-05,6.546763636363636e-05,6.268326704545454e-05,4.889094545454545e-05
40,-12,12,5.5053894886363636e-05,1.4295999999999997e-05,4.459963068181817e-05,6.807846590909091e-05,5.510811647727272e-05,6.494345454545454e-05,6.108467329545453e-05,4.8785e-05
-60,-8,12,0.0002370162784090909,0.00022493818181818181,0.00025207244318181817,0.00026566051136363636,0.00020244560795454545,0.0002101629090909091,0.00024047137784090908,0.000220852
-56,-8,12,0.0002090132386363636,0.00018936431818181819,0.00022869119318181817,0.0002452846590909091,0.00018253068749999997,0.00018988272727272728,0.00021682153409090905,0.00019918454545454547
-52,-8,12,0.00018693997159090908,0.00016684636363636365,0.0002022190340909091,0.0002183411931818182,0.0001650491420454545,0.00017046636363636362,0.00019979264204545455,0.00017795872727272726
-48,-8,12,0.00017100894886363637,0.00014655704545454544,0.000185015625,0.0001999460227272727,0.0001516516193181818,0.00016116890909090908,0.00018747274147727273,0.0001608790909090909
-44,-8,12,0.00016010079545454543,0.00012577727272727272,0.00016217897727272725,0.00018354062500000002,0.00014223037500000002,0.00014844854545454546,0.00017024478693181816,0.00014736000000000003
-40,-8,12,0.00014925298295454542,0.00011138022727272726,0.00014194176136363636,0.0001656784090909091,0.00013048707954545452,0.00014272727272727275,0.00016130673295454545,0.0001367123636363636
-36,-8,12,0.00013619428977272726,9.758295454545455e-05,0.0001327994318181818,0.000155225,0.00012434159659090903,0.000133988,0.0001497402414772727,0.00012792054545454544
-32,-8,12,0.00011603147727272728,8.638613636363635e-05,0.00011726278409090909,0.0001394928977272727,0.00010924713068181814,0.00011895436363636363,0.00013320235795454544,0.00011332236363636361
-28,-8,12,0.00011158644886363635,7.692749999999998e-05,0.00010677869318181818,0.00012951590909090907,0.00010484524431818183,0.00011590745454545455,0.00012666985795454545,0.0001068838181818182
-24,-8,12,0.00010271940340909091,6.970568181818181e-05,9.799261363636361e-05,0.00012303636363636362,9.862888636363636e-05,0.00010929709090909092,0.00011793363636363636,0.00010087709090909091
-20,-8,12,9.696196022727273e-05,6.309320454545454e-05,9.385255681818182e-05,0.00011720568181818182,9.513894886363637e-05,0.00010322836363636362,0.00011332953125,9.521745454545455e-05
-16,-8,12,9.028892045454546e-05,5.6291727272727264e-05,8.704943181818181e-05,0.00011184744318181818,9.00255681818182e-05,9.996763636363636e-05,0.00010718167613636364,8.986636363636364e-05
-12,-8,12,8.46380965909091e-05,5.077706818181818e-05,8.116369318181817e-05,0.00010709943181818181,8.713842613636361e-05,9.480054545454546e-05,0.00010382568181818182,8.480527272727272e-05
-8,-8,12,8.278031249999999e-05,4.3325727272727273e-05,7.843133522727272e-05,0.00010280568181818182,8.284523863636364e-05,9.020399999999999e-05,0.00010076698863636363,8.004018181818181e-05
-4,-8,12,7.857e-05,3.926052272727272e-05,7.42591193181818e-05,9.8946875e-05,8.040732954545454e-05,8.793327272727273e-05,9.578156249999999e-05,7.562581818181818e-05
0,-8,12,7.528323579545455e-05,3.539775e-05,6.999880681818182e-05,9.41497159090909e-05,7.67485568181818e-05,8.420836363636363e-05,9.306892045454544e-05,7.068854545454543e-05
4,-8,12,7.384331249999999e-05,3.2436954545454546e-05,6.803181818181818e-05,9.108267045454544e-05,7.540968749999999e-05,8.246454545454545e-05,8.86784659090909e-05,6.716381818181817e-05
8,-8,12,7.251709090909091e-05,2.9895545454545454e-05,6.446014204545454e-05,8.82778409090909e-05,7.327723295454545e-05,7.993472727272728e-05,8.633366477272725e-05,6.394727272727273e-05
12,-8,12,7.588835795454544e-05,2.7437659090909086e-05,6.12528125e-05,8.472079545454544e-05,7.019202272727272e-05,7.728818181818182e-05,8.365130681818181e-05,6.1016363636363635e-05
16,-8,12,7.363886931818181e-05,2.60085e-05,6.071866477272727e-05,8.580085227272726e-05,7.200339204545453e-05,8.075345454545456e-05,8.437350852272726e-05,5.8385636363636364e-05
20,-8,12,7.135435227272726e-05,2.405372727272727e-05,5.789730113636363e-05,8.349911931818182e-05,6.921671590909092e-05,7.839981818181817e-05,8.146789772727271e-05,5.607854545454545e-05
24,-8,12,6.979932102272725e-05,2.250625e-05,5.5324204545454536e-05,8.060235795454545e-05,6.755186931818179e-05,7.638436363636362e-05,7.74497159090909e-05,5.796636363636363e-05
28,-8,12,6.80450880681818e-05,2.087561363636364e-05,5.303602272727272e-05,7.877176136363637e-05,6.529007386363638e-05,7.566054545454547e-05,7.523380681818179e-05,5.633036363636363e-05
32,-8,12,6.53665653409091e-05,1.9546113636363637e-05,5.2084999999999993e-05,7.701133522727272e-05,6.390061363636364e-05,7.404e-05,7.280517045454545e-05,5.5201090909090906e-05
36,-8,12,6.333611931818182e-05,1.825765909090909e-05,5.048244318181818e-05,7.570017045454544e-05,6.177460227272728e-05,7.345745454545454e-05,6.963512784090909e-05,5.459636363636363e-05
40,-8,12,6.043842613636363e-05,1.678465909090909e-05,4.870244318181818e-05,7.306474431818181e-05,6.0402443181818184e-05,7.200927272727273e-05,6.751284090909091e-05,5.4306345454545454e-05
-60,-4,12,0.00024790934659090906,0.0002097913636363636,0.0002447394886363637,0.0002634423295454545,0.0002084125909090909,0.00021855927272727274,0.00025556578125,0.0002300252727272727
-56,-4,12,0.0002484897443181818,0.00023000568181818183,0.0002682627840909091,0.00026805284090909086,0.00021390170454545449,0.00021878545454545457,0.00025321100852272727,0.0002312267272727273
-52,-4,12,0.00022896178977272727,0.00021121295454545452,0.00024656107954545455,0.0002542639204545454,0.00020037889772727264,0.00020892199999999998,0.00023700735795454542,0.0002088856363636364
-48,-4,12,0.00020884142045454542,0.00019046795454545452,0.00023165596590909087,0.00023331931818181817,0.00017959116477272722,0.00018940127272727272,0.00021242664772727269,0.00018762018181818182
-44,-4,12,0.0001857063068181818,0.0001664215909090909,0.00020438096590909088,0.00020612869318181818,0.00016609281818181815,0.00017087218181818182,0.00019671751420454546,0.00016932527272727274
-40,-4,12,0.00017143261363636363,0.0001464947727272727,0.00017441420454545456,0.00018950056818181816,0.00014986256249999998,0.00016264563636363637,0.00018399228693181813,0.0001552396363636364
-36,-4,12,0.00015460875,0.00012485977272727274,0.000151121875,0.00017469857954545453,0.0001415065909090909,0.00015022018181818183,0.0001668636789772727,0.000143438
-32,-4,12,0.00014455227272727273,0.00010992249999999999,0.0001408244318181818,0.00016273778409090905,0.00013064314772727272,0.0001402481818181818,0.0001576842755681818,0.0001336930909090909
-28,-4,12,0.00013483610795454542,9.067590909090907e-05,0.0001267741477272727,0.0001496528409090909,0.0001249632443181818,0.00013535436363636366,0.00014623965909090907,0.00012523872727272727
-24,-4,12,0.0001144843465909091,8.039204545454544e-05,0.00011320397727272727,0.0001346051136363636,0.00011009190340909089,0.00011941036363636363,0.00013017210227272727,0.0001110612727272727
-20,-4,12,0.00010550301136363637,7.247454545454546e-05,0.00010778948863636362,0.00012772642045454546,0.00010591755681818182,0.00011521963636363636,0.00012484357954545454,0.00010441218181818182
-16,-4,12,0.00010221008522727272,6.439606818181817e-05,0.00010032982954545454,0.00011951051136363637,9.975572727272728e-05,0.00010855745454545455,0.00011736821022727272,9.823490909090909e-05
-12,-4,12,9.513613636363634e-05,5.793152272727273e-05,9.282698863636363e-05,0.00011419573863636361,9.626113636363636e-05,0.00010326927272727271,0.00011355463068181818,9.245309090909091e-05
-8,-4,12,8.914704545454545e-05,5.1427636363636354e-05,8.927130681818182e-05,0.00010939034090909091,9.102199431818182e-05,0.00010037563636363635,0.00010765680397727274,8.703236363636363e-05
-4,-4,12,8.569457386363635e-05,4.629320454545454e-05,8.330727272727273e-05,0.00010505511363636364,8.797603977272725e-05,9.555545454545454e-05,0.00010435029829545453,8.201418181818181e-05
0,-4,12,8.153769886363637e-05,4.139727272727273e-05,7.807497159090908e-05,0.00010091988636363635,8.340233522727274e-05,9.122290909090908e-05,0.00010110232954545455,7.639436363636363e-05
4,-4,12,8.06890909090909e-05,3.766199999999999e-05,7.559153409090907e-05,9.728579545454545e-05,8.066362499999998e-05,8.919545454545455e-05,9.584249999999999e-05,7.238545454545454e-05
8,-4,12,7.787633522727272e-05,3.449413636363636e-05,7.122647727272727e-05,9.391846590909091e-05,7.804840909090909e-05,8.563745454545453e-05,9.271806818181817e-05,6.872418181818182e-05
12,-4,12,7.560593181818182e-05,3.145425e-05,6.732681818181817e-05,8.969517045454546e-05,7.432425e-05,8.248690909090909e-05,8.774796874999999e-05,6.53750909090909e-05
16,-4,12,7.465359374999999e-05,2.9708045454545453e-05,6.384386363636363e-05,8.693068181818181e-05,7.210469318181817e-05,8.113709090909092e-05,8.49511221590909e-05,6.233472727272726e-05
20,-4,12,7.334465625e-05,2.738215909090909e-05,6.218463068181818e-05,8.438639204545452e-05,6.90303409090909e-05,7.859381818181819e-05,8.179400568181819e-05,5.9612000000000005e-05
24,-4,12,7.108348295454547e-05,2.4770295454545454e-05,5.9595681818181817e-05,8.124207386363635e-05,7.088454545454544e-05,7.811836363636363e-05,7.741555397727272e-05,5.7248545454545454e-05
28,-4,12,6.951653693181818e-05,2.2966022727272724e-05,5.7719857954545455e-05,8.231017045454546e-05,6.820465909090909e-05,8.0514e-05,7.918421875e-05,5.5320545454545455e-05
32,-4,12,6.952635511363636e-05,2.1559113636363636e-05,5.649201704545453e-05,8.02655681818182e-05,6.664254545454547e-05,7.85698181818182e-05,7.528144886363635e-05,5.792054545454545e-05
36,-4,12,6.646034659090909e-05,2.0240181818181817e-05,5.432235795454545e-05,7.827272727272728e-05,6.441284659090908e-05,7.79110909090909e-05,7.314808238636363e-05,5.697818181818181e-05
40,-4,12,6.510436363636362e-05,1.8712522727272725e-05,5.23590625e-05,7.560585227272726e-05,6.305226136363635e-05,7.624218181818183e-05,7.075970170454544e-05,5.653509090909091e-05
-60,0,12,0.00028706624999999997,0.00021171340909090908,0.00025530482954545455,0.00028960284090909086,0.00023341917613636356,0.00024866054545454546,0.00029256500000000006,0.0002672401818181818
-56,0,12,0.0002667732954545454,0.00021022977272727272,0.0002535551136363636,0.00026897556818181813,0.0002161859318181818,0.000229518,0.0002677065624999999,0.00024521781818181813
-52,0,12,0.0002714635227272727,0.00024240363636363635,0.000280971875,0.000284725,0.00020533728409090907,0.0002192258181818182,0.0002526394886363636,0.0002506887272727272
-48,0,12,0.00024991107954545455,0.0002212806818181818,0.0002708613636363636,0.0002636556818181818,0.00020805463636363637,0.00021994272727272722,0.0002498851136363636,0.00022802145454545454
-44,0,12,0.00022132073863636358,0.00019937386363636363,0.0002471383522727272,0.00024298210227272722,0.0001944665625,0.00020024327272727272,0.00023297957386363635,0.00020745981818181817
-40,0,12,0.00020379528409090908,0.0001794109090909091,0.0002194977272727273,0.00021417840909090908,0.00017379647727272727,0.00018971327272727272,0.00020614713068181815,0.00018018399999999998
-36,0,12,0.00018628542613636365,0.00015510954545454544,0.0001885238636363636,0.00020293863636363632,0.0001622339488636364,0.0001731756363636364,0.0001922336221590909,0.00017153054545454547
-32,0,12,0.00016590886363636363,0.0001356940909090909,0.00017169005681818176,0.00018702926136363637,0.00014761484659090907,0.00016470363636363636,0.00017979424715909088,0.00015185454545454545
-28,0,12,0.00014955494318181817,0.00011544431818181817,0.00015214119318181818,0.0001683525568181818,0.0001399855227272727,0.0001515489090909091,0.00016300375,0.00014045945454545453
-24,0,12,0.00014344772727272728,0.00010160386363636362,0.00013589261363636362,0.00015770880681818182,0.00012978465340909092,0.00014096199999999998,0.00015453657670454543,0.00013060490909090906
-20,0,12,0.00013095102272727273,9.0225e-05,0.00012841420454545453,0.00014875397727272724,0.00012438753409090906,0.0001358014545454545,0.00014414174715909092,0.00012222545454545453
-16,0,12,0.00011149900568181817,7.84425e-05,0.00011540198863636363,0.00013091534090909092,0.00010972309090909092,0.00011938636363636361,0.00012984211647727273,0.00010814236363636362
-12,0,12,0.00010555772727272726,7.03281818181818e-05,0.00010598693181818182,0.0001246713068181818,0.00010551163636363636,0.00011266963636363636,0.0001253006107954545,0.00010142018181818181
-8,0,12,9.851778409090907e-05,6.201336363636363e-05,0.000101459375,0.00011904090909090909,9.925172727272726e-05,0.0001094449090909091,0.00011809392045454546,9.519763636363636e-05
-4,0,12,9.630102272727273e-05,5.5508e-05,9.408806818181817e-05,0.00011396420454545456,9.557982954545453e-05,0.0001039281818181818,0.00011420481534090908,8.948763636363635e-05
0,0,12,9.075400568181818e-05,4.74833409090909e-05,8.765880681818182e-05,0.00010746278409090907,9.010240909090907e-05,9.966236363636362e-05,0.0001077439630681818,8.308072727272728e-05
4,0,12,9.275292613636363e-05,4.2427545454545455e-05,8.199497159090907e-05,0.0001032869318181818,8.784168749999999e-05,9.7278e-05,0.00011123715909090909,7.849054545454545e-05
8,0,12,9.024954545454546e-05,3.8654045454545455e-05,7.925426136363636e-05,9.940653409090909e-05,8.461902272727273e-05,9.301218181818182e-05,0.00010722045454545453,7.430745454545454e-05
12,0,12,8.239014204545454e-05,3.5057795454545453e-05,7.511090909090908e-05,9.445340909090908e-05,8.00744318181818e-05,9.111345454545453e-05,9.468431818181818e-05,7.047581818181819e-05
16,0,12,7.987014204545453e-05,3.3003477272727276e-05,7.082960227272726e-05,9.233977272727271e-05,7.739335227272726e-05,8.763563636363634e-05,9.090803977272727e-05,6.697072727272726e-05
20,0,12,7.871497159090908e-05,3.0340568181818185e-05,6.879514204545454e-05,8.93252840909091e-05,7.368697159090908e-05,8.458327272727272e-05,8.552762784090907e-05,6.378690909090908e-05
24,0,12,7.617244602272726e-05,2.8349863636363632e-05,6.52250568181818e-05,8.553863636363635e-05,7.1533875e-05,8.337290909090908e-05,8.256791193181818e-05,6.0970909090909086e-05
28,0,12,7.448599431818182e-05,2.626281818181818e-05,6.204514204545455e-05,8.30815625e-05,7.252003977272727e-05,8.092436363636364e-05,7.933194602272727e-05,5.8611818181818166e-05
32,0,12,7.24750568181818e-05,2.422597727272727e-05,6.061826704545453e-05,8.082079545454544e-05,7.072107954545454e-05,8.342163636363635e-05,7.50670596590909e-05,5.681018181818182e-05
36,0,12,6.931032954545455e-05,2.3259136363636358e-05,5.885383522727272e-05,8.200448863636363e-05,6.816600000000001e-05,8.261109090909091e-05,7.69683096590909e-05,5.6382e-05
40,0,12,6.964486363636364e-05,2.161970454545454e-05,5.656636363636364e-05,7.911176136363637e-05,6.672773863636363e-05,8.118363636363636e-05,7.315528409090908e-05,5.580818181818181e-05
-60,4,12,0.00032963241477272724,0.00020831045454545454,0.00026901960227272725,0.0003215457386363636,0.00026922346022727265,0.00028273199999999995,0.0003212931534090909,0.000301252
-56,4,12,0.0003056803977272727,0.0002065097727272727,0.0002638829545454545,0.00029690596590909086,0.00024792409090909086,0.000261558,0.00030450653409090905,0.00027561509090909085
-52,4,12,0.0002794758238636364,0.00020722499999999998,0.00026170710227272725,0.00028145994318181815,0.00023607675000000003,0.00025082109090909094,0.0002897724005681818,0.0002528912727272727
-48,4,12,0.00026290559659090907,0.00020546590909090908,0.00025624034090909086,0.0002661727272727272,0.00021797773295454545,0.00023215145454545455,0.0002639199431818182,0.00023258999999999997
-44,4,12,0.0002740694318181818,0.0002336897727272727,0.00028469886363636365,0.00028253693181818176,0.0002305889488636363,0.0002449161818181818,0.0002740126704545454,0.00024050890909090911
-40,4,12,0.00024363767045454545,0.00021890545454545453,0.00026598607954545454,0.0002538329545454545,0.00020893150568181815,0.0002237221818181818,0.00024512829545454543,0.0002210572727272727
-36,4,12,0.00021489213068181815,0.00019761545454545455,0.00023961193181818184,0.0002340767045454545,0.00019603321022727274,0.00020328909090909088,0.00022780044034090903,0.00020300890909090907
-32,4,12,0.00019611741477272722,0.0001780590909090909,0.00022355085227272723,0.00021481761363636363,0.00017620873295454546,0.0001919552727272727,0.00021271194602272728,0.00018551981818181818
-28,4,12,0.0001799138352272727,0.00015799090909090907,0.00019344090909090907,0.0001907846590909091,0.00016465944886363633,0.00017246345454545453,0.0001878789914772727,0.00016816818181818183
-24,4,12,0.00016055590909090907,0.000134715,0.00016488607954545453,0.00017686363636363635,0.00014985898295454548,0.0001578629090909091,0.00017597272727272725,0.0001536869090909091
-20,4,12,0.0001489121590909091,0.00010866545454545453,0.0001526579545454545,0.00016914090909090907,0.00014209530681818182,0.0001522530909090909,0.00016102475852272728,0.0001413254545454545
-16,4,12,0.0001357013352272727,9.360272727272726e-05,0.0001362090909090909,0.00015438835227272728,0.0001315196590909091,0.00014196781818181817,0.00015396838068181814,0.0001310149090909091
-12,4,12,0.00013117730113636363,8.326431818181817e-05,0.0001238025568181818,0.00014604289772727274,0.00012580753977272724,0.00013730709090909092,0.00014832759943181814,0.00012225927272727273
-8,4,12,0.0001214590909090909,7.219977272727272e-05,0.0001120116477272727,0.00013149460227272725,0.00011056082386363637,0.00012115363636363637,0.00013076615056818183,0.0001074850909090909
-4,4,12,0.00010472982954545451,6.430738636363636e-05,0.00010709460227272724,0.00012272386363636363,0.00010595645454545453,0.00011473727272727274,0.00012616038352272725,0.00010064763636363636
0,4,12,0.00010034028409090909,5.732395454545454e-05,0.00010014176136363635,0.0001173877840909091,0.00010155743181818182,0.00011163436363636364,0.0001184789346590909,9.304381818181818e-05
4,4,12,0.00010209528409090909,5.1333e-05,9.309460227272727e-05,0.00011824460227272727,0.00010129612499999999,0.00011306054545454545,0.00012168757102272729,9.377509090909091e-05
8,4,12,9.859781249999997e-05,4.640640909090909e-05,9.101164772727272e-05,0.00011329232954545452,9.726782386363636e-05,0.00010757545454545455,0.00011681201704545454,8.861454545454545e-05
12,4,12,9.592414772727273e-05,4.175331818181818e-05,8.388190340909091e-05,0.00010181590909090908,9.154389204545453e-05,0.00010508818181818182,0.0001097508380681818,8.390854545454545e-05
16,4,12,9.206156249999999e-05,3.835029545454545e-05,7.871829545454545e-05,9.800795454545455e-05,8.82066818181818e-05,0.00010143418181818184,9.843049715909088e-05,7.394363636363637e-05
20,4,12,8.504386363636363e-05,3.504504545454545e-05,7.62688352272727e-05,9.451335227272727e-05,8.354671022727273e-05,9.174418181818182e-05,9.213066761363634e-05,7.011345454545455e-05
24,4,12,8.324846590909092e-05,3.2637068181818176e-05,7.198622159090909e-05,9.001164772727273e-05,8.090405113636363e-05,9.030745454545455e-05,8.818801136363634e-05,6.666763636363635e-05
28,4,12,8.020943181818182e-05,3.055843181818181e-05,6.819232954545454e-05,8.816306818181817e-05,7.721079545454544e-05,8.734781818181818e-05,8.45042471590909e-05,6.371236363636363e-05
32,4,12,7.81437784090909e-05,2.6860522727272722e-05,6.64962784090909e-05,8.54900568181818e-05,7.0888125e-05,8.626618181818181e-05,8.003235795454542e-05,6.137618181818182e-05
36,4,12,7.457913920454544e-05,2.5325545454545455e-05,6.372278409090909e-05,8.203477272727272e-05,6.817936363636363e-05,8.378654545454545e-05,8.201725852272727e-05,5.9774181818181815e-05
