x,y,z,D_020,D_040,D_260,D_280,D_300,D_320,D_340,D_360
28,-24,1.5,5.393728124999999e-05,9.468045454545455e-06,4.0541761363636366e-05,7.537556818181818e-05,6.982452272727274e-05,7.960690909090907e-05,8.17013068181818e-05,5.8304727272727273e-05
32,-24,1.5,5.431062784090909e-05,9.439954545454544e-06,4.134414772727272e-05,7.74409943181818e-05,7.001698295454544e-05,7.99069090909091e-05,8.093312499999998e-05,5.890363636363637e-05
36,-24,1.5,5.6206227272727266e-05,9.681477272727273e-06,4.334852272727273e-05,7.792090909090908e-05,6.984253977272727e-05,7.9704e-05,7.949204545454545e-05,6.440181818181818e-05
40,-24,1.5,5.8305988636363616e-05,9.801613636363636e-06,4.3246647727272716e-05,7.63321875e-05,6.962180113636365e-05,7.858945454545456e-05,7.772098011363636e-05,6.670381818181817e-05
-60,-20,1.5,0.00012081221590909091,5.614786363636363e-05,8.299102272727272e-05,0.00011477073863636365,0.00010291419886363634,0.00011844854545454544,0.0001393644318181818,0.00011670781818181819
-56,-20,1.5,0.00012015843749999997,5.733911363636364e-05,8.431676136363635e-05,0.00011680426136363636,0.00010402648295454542,0.00011836145454545454,0.0001389277130681818,0.00011583199999999998
-52,-20,1.5,0.00011965960227272727,5.6327159090909085e-05,8.418917613636364e-05,0.00011777613636363636,0.00010421249999999999,0.00011759836363636364,0.00013769991477272724,0.00011414981818181818
-48,-20,1.5,0.00011790204545454545,5.3781227272727275e-05,8.279264204545454e-05,0.00011707471590909092,0.00010321082386363635,0.00011523163636363637,0.00013613788352272727,0.00011181690909090909
-44,-20,1.5,0.00011593610795454545,5.127311363636363e-05,8.19606534090909e-05,0.00011655198863636363,0.0001024662784090909,0.00011408636363636363,0.00013344444602272725,0.00010824509090909092
-40,-20,1.5,0.00011274366477272726,4.813204545454544e-05,7.946289772727272e-05,0.00011435426136363635,0.00010089724431818181,0.00011145290909090908,0.00013045887784090908,0.00010598927272727274
-36,-20,1.5,0.00010986903409090907,4.49305e-05,7.742417613636361e-05,0.0001138403409090909,9.903397159090907e-05,0.00011017290909090907,0.00012703345170454543,0.00010256363636363636
-32,-20,1.5,0.00010706650568181818,4.162481818181819e-05,7.525812499999999e-05,0.00011146761363636364,9.698635227272727e-05,0.00010741781818181817,0.00012340416193181816,9.95147272727273e-05
-28,-20,1.5,0.00010385105113636364,3.8389181818181816e-05,7.233360795454546e-05,0.00010954119318181819,9.51476590909091e-05,0.00010495672727272729,0.00011995713068181817,9.656763636363636e-05
-24,-20,1.5,0.00010070821022727272,3.535590909090909e-05,7.033488636363634e-05,0.00010683522727272727,9.257623295454544e-05,0.00010356909090909091,0.00011682272727272726,9.347163636363637e-05
-20,-20,1.5,9.738818181818182e-05,3.1752659090909085e-05,6.753934659090908e-05,0.00010412244318181818,9.065497159090909e-05,0.00010103109090909091,0.00011268894886363636,9.071436363636363e-05
-16,-20,1.5,9.466951704545454e-05,2.9557931818181818e-05,6.551278409090908e-05,0.00010207585227272727,8.857286931818182e-05,9.896545454545455e-05,0.00011033509943181819,8.81289090909091e-05
-12,-20,1.5,9.138477272727272e-05,2.697420454545454e-05,6.356039772727273e-05,9.961874999999998e-05,8.659839204545453e-05,9.711818181818182e-05,0.0001067259375,8.540836363636362e-05
-8,-20,1.5,8.846207386363637e-05,2.4970545454545453e-05,6.123982954545453e-05,9.778210227272725e-05,8.468023295454546e-05,9.532799999999999e-05,0.0001050580965909091,8.269290909090908e-05
-4,-20,1.5,8.576897727272727e-05,2.2814249999999996e-05,5.946894886363637e-05,9.554403409090908e-05,8.331523295454545e-05,9.283909090909091e-05,0.00010315943181818182,8.021109090909092e-05
0,-20,1.5,8.247860795454546e-05,2.0569863636363632e-05,5.723107954545455e-05,9.317159090909088e-05,8.118003409090908e-05,9.149163636363637e-05,0.0001007197159090909,7.756727272727273e-05
4,-20,1.5,7.960116477272727e-05,1.7696295454545454e-05,5.562374999999999e-05,9.149886363636365e-05,7.957126704545453e-05,9.011363636363636e-05,9.864267045454545e-05,7.543872727272728e-05
8,-20,1.5,7.551161079545455e-05,1.499390909090909e-05,5.404897727272726e-05,8.980426136363635e-05,7.81128409090909e-05,8.871763636363636e-05,9.626610795454544e-05,7.335363636363636e-05
12,-20,1.5,7.144092613636364e-05,1.2699840909090907e-05,5.2132528409090905e-05,8.807954545454544e-05,7.68535568181818e-05,8.691327272727273e-05,9.420106534090908e-05,7.080181818181818e-05
16,-20,1.5,6.655804261363636e-05,1.0704863636363634e-05,5.058914772727272e-05,8.601960227272727e-05,7.583123863636363e-05,8.56e-05,9.101015625000001e-05,6.837890909090908e-05
20,-20,1.5,6.152236363636363e-05,9.955045454545454e-06,4.848301136363636e-05,8.405207386363636e-05,7.434763636363636e-05,8.410145454545454e-05,8.731992897727272e-05,6.681090909090908e-05
24,-20,1.5,5.594594318181818e-05,9.631068181818183e-06,4.687874999999999e-05,8.315863636363635e-05,7.323797727272726e-05,8.265018181818181e-05,8.515794034090909e-05,6.350236363636363e-05
28,-20,1.5,5.440832386363637e-05,9.400431818181816e-06,4.638857954545453e-05,8.19834375e-05,7.181224431818181e-05,8.22409090909091e-05,8.432051136363634e-05,5.948236363636364e-05
-60,-16,1.5,0.00011898767045454543,5.078838636363635e-05,8.053946022727274e-05,0.00011222642045454544,0.00010239599999999999,0.00011847981818181818,0.00014003843749999998,0.00011466272727272725
-56,-16,1.5,0.00011997434659090908,5.3229136363636354e-05,8.269664772727273e-05,0.00011520823863636363,0.00010428838636363637,0.00011905763636363637,0.0001401488636363636,0.00011491418181818181
-52,-16,1.5,0.00012027988636363634,5.376411363636363e-05,8.529545454545454e-05,0.00011821477272727273,0.00010559408522727273,0.00011889581818181819,0.00014012227272727272,0.00011454236363636363
-48,-16,1.5,0.00011979511363636364,5.416979545454545e-05,8.603181818181818e-05,0.00011961761363636364,0.0001055303693181818,0.00011884109090909092,0.00013873529829545455,0.00011340854545454545
-44,-16,1.5,0.0001186297159090909,5.299749999999999e-05,8.5753125e-05,0.00012030738636363634,0.0001057488409090909,0.00011740036363636362,0.0001373800852272727,0.00011157072727272727
-40,-16,1.5,0.0001161984375,4.987727272727272e-05,8.420894886363636e-05,0.00011909602272727271,0.0001047828409090909,0.00011616036363636363,0.00013419785511363636,0.00010921836363636364
-36,-16,1.5,0.00011418366477272729,4.776081818181817e-05,8.275079545454545e-05,0.00011908011363636364,0.00010333610795454545,0.00011448909090909092,0.00013188056818181818,0.00010619163636363635
-32,-16,1.5,0.00011203056818181817,4.473063636363637e-05,8.005386363636364e-05,0.0001171809659090909,0.00010082267045454544,0.00011259945454545455,0.0001286146875,0.00010298381818181818
-28,-16,1.5,0.00010895778409090908,4.1096363636363636e-05,7.78997159090909e-05,0.00011418607954545451,9.950480113636363e-05,0.00010937418181818182,0.00012513330965909089,0.00010053854545454547
-24,-16,1.5,0.00010599136363636362,3.836631818181818e-05,7.564698863636364e-05,0.00011231960227272725,9.673089204545454e-05,0.00010801327272727273,0.00012188607954545455,9.770381818181818e-05
-20,-16,1.5,0.00010297687499999998,3.5209590909090906e-05,7.302693181818182e-05,0.00011036789772727271,9.511544318181818e-05,0.00010580872727272727,0.0001183675852272727,9.460672727272727e-05
-16,-16,1.5,9.898619318181818e-05,3.186749999999999e-05,7.072573863636363e-05,0.00010834204545454546,9.301580113636363e-05,0.00010354236363636362,0.00011504335227272725,9.181945454545455e-05
-12,-16,1.5,9.602923295454545e-05,2.9308068181818184e-05,6.79121875e-05,0.00010573749999999999,9.089682954545454e-05,0.00010156127272727273,0.00011136383522727272,8.917109090909093e-05
-8,-16,1.5,9.234894886363635e-05,2.6890795454545455e-05,6.612747159090909e-05,0.00010299119318181818,8.843899431818184e-05,9.961545454545455e-05,0.00010955897727272727,8.614745454545454e-05
-4,-16,1.5,8.955767045454543e-05,2.3822568181818177e-05,6.39546875e-05,0.0001010053977272727,8.69164943181818e-05,9.810745454545453e-05,0.00010784404829545454,8.346200000000002e-05
0,-16,1.5,8.597326704545453e-05,2.2258227272727265e-05,6.166639204545453e-05,9.845965909090909e-05,8.506765909090908e-05,9.558545454545455e-05,0.00010526805397727273,8.052763636363637e-05
4,-16,1.5,8.3334375e-05,2.0097840909090906e-05,5.990892045454545e-05,9.697528409090908e-05,8.331105681818181e-05,9.366963636363636e-05,0.00010285326704545454,7.824963636363635e-05
8,-16,1.5,8.006982954545454e-05,1.7190136363636362e-05,5.7780625e-05,9.457386363636364e-05,8.191252840909091e-05,9.240218181818181e-05,0.00010020876420454544,7.619109090909089e-05
12,-16,1.5,7.543027840909091e-05,1.3803704545454545e-05,5.589193181818182e-05,9.223522727272725e-05,8.072292613636363e-05,9.077109090909093e-05,9.811454545454544e-05,7.396927272727273e-05
16,-16,1.5,6.688439488636363e-05,1.2078886363636364e-05,5.4391732954545454e-05,9.077670454545454e-05,7.92973125e-05,8.933145454545454e-05,9.363914772727272e-05,6.835690909090909e-05
20,-16,1.5,6.487527272727272e-05,1.1417568181818183e-05,5.2833437499999994e-05,8.898465909090909e-05,7.755311931818182e-05,8.602236363636364e-05,8.85362784090909e-05,6.649363636363636e-05
24,-16,1.5,6.302370170454544e-05,1.074663636363636e-05,5.188767045454546e-05,8.680625000000001e-05,7.395925568181818e-05,8.436709090909091e-05,8.632276988636364e-05,6.73270909090909e-05
28,-16,1.5,5.962073011363637e-05,1.00545e-05,4.8613664772727267e-05,8.358619318181818e-05,7.2069375e-05,8.426072727272727e-05,8.570065340909092e-05,6.701836363636363e-05
32,-16,1.5,6.670948295454544e-05,1.2775022727272726e-05,4.742289772727273e-05,8.245073863636363e-05,7.150332954545453e-05,8.323363636363635e-05,8.345723011363637e-05,6.961727272727273e-05
-52,-12,1.5,0.00011883144886363635,4.8511431818181815e-05,8.319613636363637e-05,0.00011543096590909091,0.00010525164204545452,0.00011947472727272726,0.00014032576704545453,0.00011292345454545456
-48,-12,1.5,0.00011939113636363638,5.0525522727272724e-05,8.540539772727272e-05,0.00011882357954545454,0.00010671853977272728,0.000119908,0.0001398646732954545,0.00011275800000000001
-44,-12,1.5,0.0001196790340909091,5.095945454545454e-05,8.713210227272727e-05,0.00012108096590909091,0.00010747334659090908,0.00012006181818181817,0.00013891700284090905,0.00011238381818181817
-40,-12,1.5,0.00011881355113636361,4.978915909090909e-05,8.754744318181817e-05,0.0001223213068181818,0.00010748384659090906,0.00011882363636363637,0.00013766132102272728,0.00011108381818181817
-36,-12,1.5,0.0001174456534090909,4.843956818181818e-05,8.6934375e-05,0.00012182755681818181,0.00010683905113636366,0.00011825781818181817,0.00013569359375,0.00010894218181818181
-32,-12,1.5,0.00011605295454545455,4.712556818181818e-05,8.523579545454546e-05,0.00012174232954545455,0.00010515571022727271,0.00011629745454545453,0.00013302249999999998,0.00010669163636363637
-28,-12,1.5,0.00011407116477272727,4.448693181818181e-05,8.345985795454545e-05,0.00012051931818181818,0.00010392613636363636,0.000115176,0.00012957454545454544,0.00010422181818181816
-24,-12,1.5,0.00011076238636363635,4.034943181818181e-05,8.140582386363635e-05,0.00011899261363636362,0.00010155755113636361,0.00011293054545454547,0.00012584276988636362,0.00010161399999999998
-20,-12,1.5,0.00010822295454545456,3.808313636363636e-05,7.843241477272727e-05,0.00011652926136363636,9.981156818181819e-05,0.00011092163636363636,0.00012294879261363638,9.890490909090908e-05
-16,-12,1.5,0.00010440204545454545,3.491452272727273e-05,7.614744318181816e-05,0.00011456477272727271,9.762589772727272e-05,0.00010893199999999998,0.00012022211647727272,9.609781818181817e-05
-12,-12,1.5,0.00010101426136363635,3.142102272727273e-05,7.332605113636364e-05,0.00011114573863636366,9.544643181818182e-05,0.00010623236363636364,0.00011649384943181816,9.316981818181818e-05
-8,-12,1.5,9.641096590909092e-05,2.7947431818181813e-05,7.113855113636363e-05,0.0001091497159090909,9.308703409090908e-05,0.0001036432727272727,0.0001142988068181818,8.983727272727273e-05
-4,-12,1.5,9.358235795454545e-05,2.6195363636363634e-05,6.840880681818182e-05,0.0001069934659090909,9.15495e-05,0.00010222727272727271,0.0001113978125,8.663218181818181e-05
0,-12,1.5,8.961724431818181e-05,2.3666340909090904e-05,6.638525568181819e-05,0.00010429034090909091,8.920501704545454e-05,0.00010028763636363637,0.00010964318181818183,8.347927272727272e-05
4,-12,1.5,8.536551136363635e-05,2.0324090909090908e-05,6.453965909090909e-05,0.00010231704545454544,8.730213068181816e-05,9.795290909090909e-05,0.00010742967329545452,8.089654545454546e-05
8,-12,1.5,8.258803977272726e-05,1.795681818181818e-05,6.218619318181819e-05,9.979375e-05,8.571698863636364e-05,9.62729090909091e-05,0.00010414569602272727,7.855818181818182e-05
12,-12,1.5,7.816653409090907e-05,1.4698340909090908e-05,6.0151392045454545e-05,9.647499999999999e-05,8.416883522727272e-05,9.464327272727274e-05,0.00010101203124999998,7.605127272727273e-05
32,-12,1.5,6.635597727272727e-05,1.243547727272727e-05,4.796295454545453e-05,8.304042613636363e-05,7.272813068181818e-05,8.586927272727275e-05,8.586647727272726e-05,6.94910909090909e-05
-48,-8,1.5,0.0001172390625,4.410140909090908e-05,8.301607954545453e-05,0.00011581704545454546,0.00010606109659090909,0.00011974927272727274,0.00013955038352272725,0.00011083654545454546
-44,-8,1.5,0.00011842900568181819,4.535420454545455e-05,8.541562499999999e-05,0.00011903835227272726,0.00010750460795454546,0.00012054872727272728,0.00013935833806818178,0.00011107272727272727
-40,-8,1.5,0.0001187199715909091,4.6549068181818174e-05,8.770738636363635e-05,0.00012174630681818182,0.0001085515056818182,0.00012069563636363636,0.00013839017045454545,0.00011102781818181817
-36,-8,1.5,0.00011912113636363637,4.7601409090909084e-05,8.88502840909091e-05,0.00012373948863636362,0.000108924375,0.00012081199999999998,0.00013763620738636362,0.00011018781818181817
-32,-8,1.5,0.00011847656249999998,4.6400840909090905e-05,8.884602272727272e-05,0.00012467585227272725,0.00010858897159090907,0.00011954836363636363,0.0001360658664772727,0.00010882090909090908
-28,-8,1.5,0.00011739835227272725,4.521881818181818e-05,8.714403409090908e-05,0.00012357301136363635,0.00010759851136363635,0.00011917581818181816,0.00013363353693181818,0.00010709672727272726
-24,-8,1.5,0.00011498803977272726,4.310802272727272e-05,8.606676136363635e-05,0.00012270710227272724,0.00010607267045454543,0.00011733272727272725,0.00013010359374999997,0.0001050181818181818
-20,-8,1.5,0.00011347772727272725,4.121025e-05,8.384303977272727e-05,0.00012131647727272726,0.00010428110795454545,0.00011562345454545454,0.00012767348011363634,0.00010267636363636363
-16,-8,1.5,0.00011006258522727273,3.815384090909091e-05,8.196116477272727e-05,0.00011914801136363636,0.00010224542045454544,0.00011368636363636364,0.00012402498579545455,0.00010011327272727271
-12,-8,1.5,0.00010637565340909091,3.404472727272727e-05,7.88947159090909e-05,0.00011767727272727274,0.00010007633522727273,0.00011157072727272727,0.00012230673295454545,9.732690909090909e-05
-8,-8,1.5,0.00010244914772727271,2.8631227272727274e-05,7.650965909090908e-05,0.00011476619318181818,9.784043181818181e-05,0.00010889581818181817,0.00011969713068181815,9.380909090909092e-05
-4,-8,1.5,9.644701704545453e-05,2.3742454545454543e-05,7.370610795454545e-05,0.00011246477272727271,9.554737499999998e-05,0.0001066529090909091,0.00011709362215909089,9.032799999999999e-05
0,-8,1.5,9.037329545454544e-05,2.267406818181818e-05,7.16787215909091e-05,0.0001096693181818182,9.335514204545456e-05,0.00010432672727272727,0.00011344365056818181,8.530927272727272e-05
4,-8,1.5,8.55125284090909e-05,2.0392454545454543e-05,7.000323863636364e-05,0.00010709374999999996,9.129392045454545e-05,0.00010227999999999998,0.00010986643465909091,8.230109090909091e-05
8,-8,1.5,8.149934659090908e-05,1.8682681818181817e-05,6.754309659090909e-05,0.00010555710227272725,8.951464772727273e-05,9.997836363636363e-05,0.00010641386363636365,7.968781818181817e-05
12,-8,1.5,7.78374715909091e-05,1.6330772727272724e-05,6.546897727272727e-05,0.00010267585227272726,8.777701704545454e-05,9.82030909090909e-05,0.00010222265624999998,7.726981818181818e-05
16,-8,1.5,7.491809659090908e-05,1.4813727272727271e-05,6.135454545454546e-05,9.874176136363634e-05,8.556080113636363e-05,9.674927272727272e-05,9.876066761363635e-05,7.524672727272727e-05
20,-8,1.5,7.079453693181817e-05,1.3873840909090908e-05,5.945761363636363e-05,9.712613636363636e-05,8.424507954545455e-05,9.565127272727271e-05,9.501467329545453e-05,7.292636363636364e-05
24,-8,1.5,6.977835511363635e-05,1.357431818181818e-05,5.897335227272727e-05,9.594346590909092e-05,8.304211363636363e-05,9.366799999999998e-05,9.116009943181815e-05,7.168436363636363e-05
28,-8,1.5,6.808254545454545e-05,1.3504363636363635e-05,5.763539772727272e-05,9.452329545454543e-05,8.134576704545454e-05,9.144472727272727e-05,8.94278125e-05,7.12158181818182e-05
32,-8,1.5,6.759143181818181e-05,1.3235772727272727e-05,5.427943181818181e-05,8.531477272727272e-05,7.654261363636362e-05,8.819581818181819e-05,8.740875e-05,7.051327272727274e-05
36,-8,1.5,6.609899147727272e-05,1.2818931818181816e-05,4.939122159090909e-05,8.498764204545455e-05,7.526232954545454e-05,8.882981818181817e-05,8.567313920454545e-05,7.007818181818181e-05
40,-8,1.5,6.543069034090909e-05,1.2360545454545455e-05,4.935542613636363e-05,8.516940340909088e-05,7.549464204545454e-05,8.871036363636362e-05,8.438624999999999e-05,7.019799999999998e-05
-40,-4,1.5,0.00011659346590909089,4.0938477272727274e-05,8.492539772727272e-05,0.00011861221590909091,0.00010801994318181817,0.00012089163636363637,0.0001377778409090909,0.00010920799999999999
-36,-4,1.5,0.00011795113636363635,4.2046090909090914e-05,8.75991477272727e-05,0.00012219772727272728,0.00010894275,0.00012143945454545454,0.00013761884943181815,0.00010943472727272728
-32,-4,1.5,0.00011839039772727273,4.2770772727272725e-05,8.946136363636363e-05,0.00012468579545454544,0.00010992509659090907,0.00012207072727272726,0.0001369110511363636,0.00010920581818181818
-28,-4,1.5,0.00011795011363636363,4.385706818181817e-05,9.042954545454545e-05,0.00012608181818181817,0.00010972201704545456,0.000121898,0.00013572535511363634,0.00010847163636363636
-24,-4,1.5,0.00011724392045454544,4.348193181818181e-05,9.002215909090908e-05,0.00012597926136363632,0.00010893069886363637,0.00012127290909090906,0.00013415704545454544,0.00010731418181818183
-20,-4,1.5,0.00011645514204545454,4.2102568181818175e-05,8.887499999999999e-05,0.00012556079545454545,0.0001081622897727273,0.00011988381818181819,0.0001318421590909091,0.00010564509090909092
-16,-4,1.5,0.00011474386363636362,3.928152272727272e-05,8.740994318181817e-05,0.00012448039772727272,0.0001061162215909091,0.00011789672727272727,0.00012938102272727273,0.00010364672727272727
-12,-4,1.5,0.00011204309659090908,3.677727272727273e-05,8.468857954545454e-05,0.0001227536931818182,0.00010460625,0.00011630727272727274,0.000126855625,0.00010128490909090908
-8,-4,1.5,0.00010863613636363635,3.363486363636363e-05,8.226741477272728e-05,0.00011999801136363636,0.00010239683522727273,0.00011412672727272727,0.0001246223579545454,9.865145454545455e-05
-4,-4,1.5,0.00010298275568181818,2.9871068181818175e-05,7.890022727272728e-05,0.0001173684659090909,9.990201136363634e-05,0.00011118690909090908,0.00012321654829545455,9.55029090909091e-05
-32,0,1.5,0.00011589724431818182,3.855975e-05,8.70375e-05,0.00012116704545454546,0.00010953409090909088,0.00012212763636363635,0.00013620990056818183,0.00010772436363636364
-28,0,1.5,0.00011678011363636361,3.990581818181818e-05,8.918267045454544e-05,0.0001247153409090909,0.00011019320454545453,0.00012275290909090908,0.00013606660511363637,0.00010798563636363636
-24,0,1.5,0.00011717923295454544,4.01640909090909e-05,9.114630681818181e-05,0.00012687613636363636,0.00011052455113636364,0.00012264345454545455,0.00013543525568181816,0.00010782745454545455
-20,0,1.5,0.00011663463068181817,4.0712454545454545e-05,9.172073863636363e-05,0.0001274965909090909,0.00011036013068181818,0.00012247345454545453,0.00013434595170454545,0.00010713418181818182
-16,0,1.5,0.00011569602272727271,3.9913636363636356e-05,9.094687499999998e-05,0.00012775056818181815,0.0001099509886363636,0.00012135890909090908,0.000133144375,0.00010549018181818182
-12,0,1.5,0.00011383312499999998,3.8340613636363635e-05,8.9584375e-05,0.0001270806818181818,0.00010857023863636363,0.00012018327272727273,0.0001315106960227273,0.00010419618181818182
-8,0,1.5,0.00011230721590909089,3.6150068181818174e-05,8.773465909090908e-05,0.00012501562500000002,0.00010588892045454546,0.000118338,0.00013000387784090908,0.00010200181818181818
-4,0,1.5,0.00010933619318181817,3.3217022727272725e-05,8.414647727272727e-05,0.0001223715909090909,0.00010405285227272727,0.00011626654545454545,0.00012857184659090907,9.919909090909092e-05
-24,4,1.5,0.0001148862784090909,3.63575909090909e-05,8.89840909090909e-05,0.000124534375,0.00011070937499999998,0.00012304345454545453,0.00013526961647727275,0.0001061730909090909
-20,4,1.5,0.00011523732954545455,3.7282704545454536e-05,9.095028409090908e-05,0.00012684204545454543,0.00011141800568181817,0.00012328745454545455,0.0001352574289772727,0.00010615036363636362
-16,4,1.5,0.00011623960227272726,3.841686363636363e-05,9.254431818181817e-05,0.00012866704545454546,0.00011166392045454547,0.00012319963636363634,0.00013494646306818183,0.00010559781818181818
-12,4,1.5,0.00011613988636363636,3.743425e-05,9.274204545454543e-05,0.00012920511363636363,0.00011126205681818181,0.00012307345454545454,0.00013463217329545452,0.00010520963636363635
-8,4,1.5,0.0001140200284090909,3.7472727272727274e-05,9.141988636363635e-05,0.00012840909090909087,0.00011011696022727272,0.00012164236363636363,0.0001340671164772727,0.00010387072727272728
-4,4,1.5,0.00011276488636363636,3.54955e-05,8.919630681818183e-05,0.00012618238636363636,0.00010801576704545454,0.0001202530909090909,0.00013304078124999998,0.00010157490909090909
0,4,1.5,0.00010916821022727272,3.2890681818181814e-05,8.570454545454545e-05,0.00012297670454545454,0.00010642012499999998,0.00012007909090909091,0.00013112789772727273,9.900672727272728e-05
4,4,1.5,0.00010520488636363635,3.0398568181818183e-05,8.223610795454545e-05,0.00012154147727272729,0.00010670601136363637,0.00012058527272727272,0.00012703843749999999,9.618e-05
8,4,1.5,0.00010106821022727274,2.8351681818181815e-05,8.307088068181818e-05,0.00012160482954545454,0.00010596516477272727,0.00011867890909090908,0.00012210840909090907,9.330490909090908e-05
12,4,1.5,9.879928977272727e-05,2.6686477272727272e-05,8.242019886363637e-05,0.00011971903409090909,0.00010423910795454545,0.00011679600000000001,0.00011854928977272725,9.1944e-05
16,4,1.5,9.58584375e-05,2.445334090909091e-05,8.051340909090908e-05,0.00011822443181818182,0.00010220019886363638,0.00011468509090909091,0.00011497022727272725,9.008436363636363e-05
20,4,1.5,9.240289772727271e-05,2.3234931818181817e-05,7.943017045454546e-05,0.0001160278409090909,0.00010005438068181817,0.0001127741818181818,0.00011144767045454547,8.831490909090909e-05
24,4,1.5,8.926721590909091e-05,2.2080204545454544e-05,7.800803977272728e-05,0.00011351846590909088,9.796130113636364e-05,0.00011115963636363636,0.00010783001420454543,8.669727272727273e-05
28,4,1.5,8.598349431818181e-05,2.1146863636363637e-05,7.674704545454544e-05,0.00011200482954545454,9.589423295454547e-05,0.00010968527272727272,0.00010486863636363633,8.532927272727271e-05
32,4,1.5,8.294727272727272e-05,2.0275772727272724e-05,7.560892045454544e-05,0.0001106428977272727,9.428296022727273e-05,0.00010864509090909092,0.00010168289772727271,8.424327272727273e-05
36,4,1.5,8.058860795454544e-05,1.9257681818181818e-05,7.413335227272727e-05,0.00010734204545454544,9.218594318181816e-05,0.00010703636363636362,9.908455965909088e-05,8.346381818181818e-05
40,4,1.5,7.781446022727271e-05,1.806068181818182e-05,7.425346590909091e-05,0.00010636676136363635,9.056488636363636e-05,0.00010578127272727273,9.674585227272727e-05,8.300890909090908e-05
-16,8,1.5,0.0001141113068181818,3.400879545454545e-05,9.066789772727273e-05,0.00012646875,0.00011151119318181817,0.00012352454545454545,0.00013541291193181816,0.00010417818181818183
-12,8,1.5,0.00011444369318181817,3.4626113636363635e-05,9.246761363636363e-05,0.00012866022727272725,0.00011206351704545455,0.000123714,0.00013575988636363635,0.00010449218181818182
-8,8,1.5,0.00011582309659090908,3.545640909090909e-05,9.356619318181818e-05,0.00012937897727272727,0.000112021875,0.00012347636363636364,0.00013595267045454545,0.00010397072727272727
-4,8,1.5,0.00011602380681818181,3.6243954545454545e-05,9.310369318181819e-05,0.00012941874999999997,0.00011126766477272727,0.0001227750909090909,0.0001357814914772727,0.00010385745454545456
0,8,1.5,0.00011421434659090909,3.536440909090909e-05,9.124374999999998e-05,0.000127759375,0.00010968001704545453,0.00012309418181818182,0.00013404052556818181,0.00010229381818181816
4,8,1.5,0.00010763999999999999,2.9485068181818186e-05,8.799090909090908e-05,0.00012496079545454544,0.0001090544318181818,0.00012289036363636365,0.00012908113636363636,9.923581818181818e-05
-8,12,1.5,0.00011655920454545454,3.2e-05,9.211164772727272e-05,0.00012783835227272726,0.00011195505681818179,0.0001233298181818182,0.0001361362215909091,0.00010341545454545455
-4,12,1.5,0.00011762232954545453,3.354440909090909e-05,9.359772727272728e-05,0.00012951420454545456,0.00011203153977272729,0.000123436,0.0001364591903409091,0.00010455781818181818
0,12,1.5,0.00011763332386363634,3.4577454545454544e-05,9.368806818181818e-05,0.00012966676136363635,0.00011130178977272726,0.0001240912727272727,0.0001370569318181818,0.00010634327272727271
4,12,1.5,0.00011469374999999998,3.2621045454545453e-05,9.129488636363636e-05,0.00012710454545454542,0.00011059793181818184,0.00012563763636363635,0.00013800884943181813,0.00010616963636363637
0,16,1.5,0.0001159675568181818,2.953745454545454e-05,9.306363636363636e-05,0.00012915767045454545,0.00011150642045454543,0.0001241498181818182,0.00013671937499999998,0.00010772327272727273
4,16,1.5,0.00011722934659090907,3.1451045454545456e-05,9.365767045454543e-05,0.0001288525568181818,0.00011077309090909089,0.00012551745454545454,0.0001387286505681818,0.00010796727272727272
8,16,1.5,0.00011781332386363634,3.232972727272727e-05,9.175625e-05,0.0001273786931818182,0.00011280042613636361,0.00013070872727272725,0.0001401593892045454,0.00010826381818181818
12,16,1.5,0.00011736792613636365,3.243381818181818e-05,9.367272727272726e-05,0.00013073068181818182,0.00011579686363636362,0.0001331721818181818,0.00013837410511363636,0.00010777836363636364
16,16,1.5,0.00011714241477272726,3.211468181818182e-05,9.436931818181816e-05,0.00013099147727272723,0.00011625134659090907,0.00013428909090909088,0.0001348347443181818,0.00010700490909090909
20,16,1.5,0.00011497244318181817,3.152840909090909e-05,9.349488636363633e-05,0.00013043068181818178,0.0001152656590909091,0.0001336749090909091,0.00013088894886363636,0.00010572509090909092
24,16,1.5,0.00011358511363636362,3.1397749999999996e-05,9.293749999999999e-05,0.0001282019886363636,0.00011389171022727272,0.00013344199999999997,0.00012738171874999998,0.00010476327272727273
28,16,1.5,0.00010971920454545453,2.9969659090909095e-05,9.185596590909089e-05,0.00012607642045454542,0.00011179517045454545,0.00013216345454545455,0.0001240185227272727,0.00010249727272727272
